rank,city,state,population,latitude,longitude
13280,Wyoming,NY,512,42.8264498,-78.0897329
13281,Chalmers,IN,511,40.6630933,-86.8694571
13282,Texline,TX,511,36.3780094,-103.024338
13283,Fletcher,OH,511,40.1447753,-84.1124407
13284,Delmar,IA,511,42.0022453,-90.6070804
13285,Loma Linda,MO,511,36.9911751,-94.5871683
13286,Copperhill,TN,511,34.9891567,-84.3700976
13287,Parks,LA,511,30.2143661,-91.83206
13288,Hayden Lake,ID,511,47.7587944,-116.7568579
13289,Cowen,WV,511,38.4095529,-80.5578662
13290,Richmond,KS,510,38.4027955,-95.2538631
13291,Emerado,ND,510,47.918875,-97.3650837
13292,Cayuga,NY,510,42.9128476,-76.7345558
13293,Smithton,MO,510,38.6800181,-93.0929791
13294,Macksville,KS,510,37.959182,-98.9687099
13295,Sand Rock,AL,510,34.234759,-85.76303903
13296,Metamora,MI,510,42.9414173,-83.2891092
13297,Dexter,GA,510,32.4323909,-83.0612597
13298,Finley,ND,510,47.5141578,-97.8359252
13299,Lingle,WY,510,42.136354,-104.345508
13300,Beallsville,PA,510,40.0653505,-80.023664
13301,Park City,KY,510,37.0939375,-86.046367
13302,Sunfish Lake,MN,510,44.8707992,-93.098551
13303,Sycamore,GA,510,31.6743474,-83.6373903
13304,Algoma,MS,509,34.1762179,-89.0311739
13305,Tropic,UT,509,37.6252615,-112.0821359
13306,Clermont,GA,509,34.4778752,-83.7735148
13307,South Vinemont,AL,509,34.2389871,-86.8644471
13308,Ravenden,AR,509,36.2334012,-91.2517978
13309,Madison,PA,509,40.2472924,-79.6772645
13310,Withee,WI,508,44.9563574,-90.5976351
13311,Farragut,IA,508,40.7219441,-95.480823
13312,Cokeville,WY,508,42.0848242,-110.9566093
13313,Pendergrass,GA,508,34.1623292,-83.6779474
13314,Deepwater,MO,508,38.26058,-93.7729902
13315,Harrah,WA,508,46.4042937,-120.54423
13316,Elysian,MN,508,44.1988205,-93.6733978
13317,Kaleva,MI,508,44.373337,-86.01036
13318,Rutledge,AL,508,31.7304339,-86.3096846
13319,Harrison,GA,508,32.8262697,-82.7251364
13320,Cherry,IL,508,41.4269787,-89.213419
13321,Guy,AR,508,35.3253588,-92.3343208
13322,Tolar,TX,508,32.3890274,-97.92059
13323,Sterling,NE,507,40.459166,-96.377514
13324,Pinewood,SC,507,33.7404382,-80.4634176
13325,Trenton,NE,507,40.1757537,-101.0131604
13326,Parish,NY,507,45.71488215,-66.81087611
13327,Reynolds,IL,507,41.3297558,-90.670416
13328,Pacific Junction,IA,507,41.0233519,-95.8014478
13329,Achille,OK,507,33.8338376,-96.3874304
13330,Prairie Farm,WI,507,45.237184,-91.9815675
13331,Keedysville,MD,507,39.4862106,-77.6997141
13332,Spring Valley,OH,507,39.6089491,-84.0077105
13333,Altha,FL,507,30.5704721,-85.1271442
13334,Ipava,IL,507,40.3514319,-90.3245681
13335,Clayton,WI,506,45.331349,-92.1712964
13336,Hewlett Neck,NY,506,40.6234371,-73.6981866
13337,Bolton,NC,506,34.3207243,-78.4019497
13338,Cleveland,UT,506,39.3488582,-110.8515521
13339,Fithian,IL,506,40.1139242,-87.8730857
13340,Briaroaks,TX,506,32.5034724,-97.3050152
13341,Hoven,SD,506,45.243594,-99.777061
13342,Baileyton,TN,506,36.3342662,-82.8368253
13343,Bernice,OK,506,36.6159107,-94.9177365
13344,Pennock,MN,505,45.1488509,-95.1764036
13345,Delbarton,WV,505,37.7112205,-82.183332
13346,Forman,ND,505,46.107742,-97.636486
13347,Noonday,TX,505,32.229724,-95.39469049
13348,Sparland,IL,504,41.0286474,-89.4384235
13349,Lyons,PA,504,40.4820387,-75.757694
13350,Dow City,IA,504,41.9288774,-95.49389
13351,Emmet,AR,504,33.7256395,-93.4715435
13352,Broadus,MT,504,45.443881,-105.40749
13353,Jayton,TX,504,33.2480656,-100.5738605
13354,Freeville,NY,504,42.51215125,-76.3448079
13355,Secretary,MD,504,38.6092835,-75.9474368
13356,Maybee,MI,504,42.0043674,-83.5156525
13357,Jamesport,MO,504,39.9747325,-93.8010538
13358,Lamont,IA,503,42.5985957,-91.6421006
13359,Lindsey,OH,503,41.4189404,-83.2213115
13360,Drakes Branch,VA,503,36.9929252,-78.6011098
13361,Lockhart,SC,503,34.7865238,-81.4620402
13362,Chadwick,IL,503,42.0133599,-89.8906765
13363,Circleville,UT,503,38.1716447,-112.2704819
13364,Wheatland,IN,503,38.6636588,-87.3094598
13365,Ironton,MN,503,46.4774631,-93.9777621
13366,Walnut Grove,MS,503,32.5904165,-89.4584016
13367,Hartford,KS,502,38.3083928,-95.957095
13368,Shippenville,PA,502,41.2530179,-79.46299079
13369,Perrysville,IN,502,40.051427,-87.4333482
13370,Maynard,IA,501,42.7738826,-91.8806147
13371,Urich,MO,501,38.4597395,-94.0007747
13372,St. Mary's,AK,501,62.0524065,-163.1726947
13373,Juniata Terrace,PA,501,40.5862354,-77.5789449
13374,Jamesville,NC,501,35.8112719,-76.896616
13375,Clayhatchee,AL,501,31.2451338,-85.72481032
13376,Carsonville,MI,501,43.426967,-82.671318
13377,Medora,IL,501,39.1744908,-90.1431654
13378,Aurora,SD,501,43.6963371,-98.5722461
13379,Bolivar,PA,500,40.3970146,-79.1516989
13380,Townsend,TN,500,35.6753657,-83.7557282
13381,Brewster,MN,500,43.698573,-95.4686153
13382,Batavia,IA,500,40.9941275,-92.1674716
13383,Bentonia,MS,500,32.6409711,-90.3648139
13384,Mark,IL,500,41.2644805,-89.2500869
13385,Hickory,MS,499,32.3176442,-89.0256113
13386,Cairo,OH,499,40.8319737,-84.0818775
13387,Galena,MO,499,36.8053375,-93.466579
13388,Winfield,TX,499,33.1675509,-95.1118483
13389,Franklin,MN,499,44.5282947,-94.8805473
13390,Collins,IA,499,41.9028032,-93.3063381
13391,Ernest,PA,499,40.678121,-79.1617024
13392,Riverlea,OH,499,40.082026,-83.025213
13393,Mitchellville,AR,499,33.9055024,-91.4980091
13394,Thayer,KS,499,37.4886003,-95.4726393
13395,Lone Wolf,OK,498,34.9895013,-99.2495245
13396,Peterstown,WV,498,37.3973437,-80.7992431
13397,Lehigh,IA,498,42.3599729,-94.0521771
13398,Menlo,GA,498,34.484808,-85.4763492
13399,Artesia,MS,498,33.41645895,-88.64395282
13400,Dakota,IL,498,42.3888153,-89.5264123
13401,Woodland,MI,497,42.7267014,-85.1336129
13402,Orangeville,PA,497,41.339222,-80.51896
13403,Tijeras,NM,497,35.0796355,-106.3879441
13404,Kosse,TX,497,31.3076774,-96.6319231
13405,Calhoun,TN,497,35.296462,-84.7479962
13406,St. Cloud,WI,496,43.8227704,-88.1670434
13407,Clarksville,OH,496,39.4014502,-83.9813202
13408,Carlisle,SC,496,34.5929168,-81.4625993
13409,Onley,VA,496,37.6908513,-75.7161703
13410,Maddock,ND,496,47.962509,-99.530133
13411,Cheriton,VA,496,37.2895825,-75.9713209
13412,Rothsay,MN,496,46.4722305,-96.28064421
13413,Irving,IL,495,39.2058801,-89.4045304
13414,Gateway,AR,495,36.490349,-93.9318661
13415,Morley,MI,495,43.490861,-85.443928
13416,Buffalo Springs,TX,495,33.532914,-101.7082609
13417,Monroe Center,IL,495,42.0983583,-89.000655
13418,Lost Nation,IA,495,41.9639095,-90.8176431
13419,Scammon,KS,495,37.2775569,-94.8249602
13420,Matewan,WV,495,37.622049,-82.1631894
13421,Potts Camp,MS,495,34.6462935,-89.3050041
13422,Hermitage,MO,495,37.942294,-93.31586506
13423,Glen Allen,AL,495,33.883738,-87.7331146
13424,Sand Lake,MI,494,43.29238,-85.518073
13425,Reidville,SC,494,34.8628986,-82.1142747
13426,Fairfield,WA,494,47.3851752,-117.1715787
13427,Ochelata,OK,494,36.6000907,-95.9797109
13428,Towanda,IL,494,40.5639242,-88.8989607
13429,Benzonia,MI,494,44.621389,-86.099258
13430,Dix,IL,494,38.4417157,-88.9375635
13431,Valier,MT,494,48.30726,-112.250743
13432,Lime Springs,IA,494,43.4488554,-92.2807251
13433,North Carrollton,MS,494,33.5181771,-89.9206387
13434,Beecher City,IL,493,39.1880983,-88.7867278
13435,Fairview,IL,493,40.6333724,-90.1637318
13436,Pasadena Park,MO,493,38.7106066,-90.2981694
13437,Ivyland,PA,493,40.2078863,-75.0726707
13438,Calhoun,MO,493,38.4672414,-93.6263224
13439,South Bethany,DE,493,38.5216116,-75.0639597
13440,New Auburn,MN,492,44.6735743,-94.2296994
13441,Seven Valleys,PA,492,39.855605,-76.7684864
13442,Alburg,VT,492,44.9764203,-73.3003414
13443,Turkey,TX,492,34.3925639,-100.8976408
13444,Houston Acres,KY,491,38.2142366,-85.613849
13445,Richmond,LA,491,32.3930515,-91.1756126
13446,Bay City,WI,491,44.5855232,-92.4504648
13447,Stockton,UT,491,40.4531829,-112.3610404
13448,Poncha Springs,CO,491,38.51396895,-106.0753324
13449,Attapulgus,GA,491,30.7495931,-84.48387137
13450,Amber,OK,491,35.1603415,-97.8792104
13451,Harrod,OH,491,40.7078067,-83.9210724
13452,Fort Johnson,NY,491,42.9584075,-74.2329093
13453,Hodge,LA,491,32.2704141,-92.726209
13454,Buffalo,IL,490,39.852547,-89.4087032
13455,Elkmont,AL,490,34.9289743,-86.9738959
13456,Arlington,IA,490,42.7491501,-91.6712664
13457,Park Ridge,WI,490,44.5223155,-89.5476313
13458,Panama,NY,490,42.075056,-79.483105
13459,Springboro,PA,490,41.800611,-80.3689538
13460,Valley Falls,NY,490,42.9034107,-73.5626157
13461,Sprague,WA,490,47.3001584,-117.9755065
13462,Gilt Edge,TN,490,35.5511923,-89.8245275
13463,Cortland,NE,490,40.5056486,-96.7071284
13464,Sopchoppy,FL,490,30.0599251,-84.4887917
13465,Hill City,MN,490,46.9932847,-93.5985615
13466,Warm Springs,GA,489,32.8904081,-84.6810381
13467,La Paz,IN,489,41.4597686,-86.3083403
13468,Burkeville,VA,489,37.1876529,-78.2013859
13469,Hawkeye,IA,489,42.9385894,-91.9501687
13470,Coalport,PA,489,40.7478401,-78.5344673
13471,North Powder,OR,489,45.0284737,-117.9199386
13472,Clarksville,MO,489,39.3706026,-90.9051315
13473,Estral Beach,MI,488,41.9842117,-83.2357621
13474,Firth,ID,488,43.305193,-112.183029
13475,Laura,OH,488,39.9947741,-84.4080045
13476,Pittman Center,TN,488,35.7592606,-83.3959924
13477,Chase,KS,488,38.2928083,-96.6152916
13478,Lyerly,GA,488,34.4039775,-85.4032911
13479,Camden Point,MO,488,39.4527758,-94.7416267
13480,Little Rock,IA,488,43.4443237,-95.8835865
13481,Hillsboro,IN,488,40.1079724,-87.1559755
13482,Faith,SD,488,45.023182,-102.0357649
13483,Fairfield,PA,487,39.7873173,-77.3685984
13484,Adams,NE,487,40.5125798,-98.5148588
13485,Neelyville,MO,487,36.5617243,-90.5062226
13486,Carroll,OH,487,39.7989528,-82.7010016
13487,Osyka,MS,487,31.0068453,-90.4723179
13488,Fredericksburg,OH,487,40.6767255,-81.8704168
13489,Embarrass,WI,487,44.6655362,-88.7073234
13490,Morgan,TX,487,32.0161933,-97.6073284
13491,Hollyvilla,KY,487,38.0936796,-85.7455165
13492,Kismet,KS,486,37.2057197,-100.7020171
13493,Arlington,WI,486,43.338044,-89.3803956
13494,Hunter,NY,486,42.2136987,-74.2187541
13495,Glen Park,NY,486,44.00117,-75.966314
13496,Stanhope,IA,486,42.2888675,-93.7960553
13497,Keyesport,IL,486,38.7477205,-89.27074922
13498,Fromberg,MT,486,45.3921696,-108.9065335
13499,Lostant,IL,485,41.142812,-89.0600817
13500,Hookerton,NC,485,35.4251622,-77.5883039
13501,Hewlett Bay Park,NY,485,40.6331592,-73.6954087
13502,Oak Ridge,TX,485,33.6481634,-97.0383423
13503,Altoona,KS,485,37.5239434,-95.6613696
13504,Red River,NM,485,36.702065,-105.3957246
13505,Hammondville,AL,485,34.5817507,-85.6266327
13506,South Wayne,WI,484,42.5688955,-89.8798448
13507,Guys,TN,484,35.0348084,-88.5586591
13508,Kanosh,UT,484,38.8013558,-112.4374387
13509,Ellsworth,MI,484,45.165391,-85.2461821
13510,Alexander,NY,484,42.9011711,-78.2566834
13511,Newburg,MO,483,37.9142075,-91.9026607
13512,Earl Park,IN,483,40.6828155,-87.4116891
13513,Varnamtown,NC,483,33.9357283,-78.2486091
13514,Reyno,AR,483,36.3628411,-90.7537276
13515,Mount Blanchard,OH,483,40.8982408,-83.5566854
13516,Tower,MN,483,47.804984,-92.276651
13517,Seward,PA,483,40.4142379,-79.0200291
13518,Lewis,KS,483,37.9361268,-99.2526111
13519,McKenney,VA,483,36.9868155,-77.7230492
13520,Verona,OH,483,39.901729,-84.50492003
13521,Lakeside,IA,482,42.6213691,-95.1733278
13522,Randolph,UT,482,41.66372845,-111.1845862
13523,Leslie,AR,482,35.8303873,-92.5578551
13524,Wiley,CO,482,38.1541748,-102.7196403
13525,Marquette,IA,481,43.0450606,-91.1793055
13526,Kendall,WI,481,43.7921919,-90.3684634
13527,Elmwood Park,WI,481,42.6922419,-87.8222978
13528,Burnsville,WV,481,38.8562069,-80.6548179
13529,Everglades,FL,481,28.34378545,-81.52640634
13530,Herreid,SD,481,45.834714,-100.069284
13531,Hawk Point,MO,481,38.9708784,-91.1312584
13532,Rolla,KS,480,37.1200251,-101.6321057
13533,Dudley,GA,480,32.5423872,-83.0704273
13534,Cecilton,MD,480,39.4042444,-75.8677352
13535,Ellicottville,NY,480,42.2750669,-78.6727932
13536,Plymouth,NE,480,40.3027665,-96.98787036
13537,Woodland,MN,480,44.9484736,-93.5105087
13538,Belle Haven,VA,480,37.55559,-75.82672449
13539,Portia,AR,480,36.0864591,-91.0673461
13540,Bird City,KS,480,39.7508287,-101.5329438
13541,Emerson,IA,480,41.0172008,-95.4021347
13542,Jewell,KS,479,39.784853,-98.21908623
13543,Waco,GA,479,33.7028848,-85.1832821
13544,Parryville,PA,479,40.8181483,-75.6726885
13545,Rose Hill Acres,TX,479,30.1982667,-94.1949057
13546,Smyer,TX,479,33.5842563,-102.163229
13547,Norfork,AR,478,36.20720135,-92.28107754
13548,German Valley,IL,478,42.2155786,-89.4734459
13549,Brushton,NY,478,44.8301965,-74.513501
13550,Ione,WA,478,48.7413268,-117.4204837
13551,Humboldt,IL,478,39.6042,-88.3189362
13552,Fox Chase,KY,478,38.0456219,-85.6927366
13553,Hallsburg,TX,478,31.5387793,-96.9561053
13554,Jeromesville,OH,478,40.8042159,-82.1956859
13555,Kootenai,ID,478,47.654857,-116.7162916
13556,New Haven,IL,478,37.9086568,-88.1292021
13557,Walls,MS,478,34.9578728,-90.1517605
13558,Point Venture,TX,477,30.3831401,-97.99881518
13559,Millington,IL,477,41.5631643,-88.6007342
13560,Mount Vernon,SD,477,43.710542,-98.260359
13561,Hecker,IL,477,38.30487,-89.99440338
13562,Buckner,IL,477,37.9831056,-89.0161841
13563,Thebes,IL,477,37.2208838,-89.4609209
13564,Stanardsville,VA,477,38.2973519,-78.4400099
13565,Barton,MD,477,39.5306463,-79.0175279
13566,Royal,IA,477,43.0655295,-95.2838877
13567,Columbia,LA,477,32.1051567,-92.0779129
13568,Mechanicsburg,IL,476,39.8094911,-89.3973121
13569,Arden,DE,476,39.8092794,-75.4865866
13570,Otterville,MO,476,38.6997409,-93.0021426
13571,Inez,KY,476,37.8664833,-82.5387633
13572,Boydton,VA,476,36.6676446,-78.3875054
13573,Casey,IA,476,41.5050404,-94.5193748
13574,Lomax,IL,476,40.6788821,-91.0734114
13575,Whittemore,MI,475,44.23363,-83.803042
13576,Wilbur Park,MO,475,38.5531082,-90.3095599
13577,Glen St. Mary,FL,475,30.2757913,-82.1606689
13578,Breda,IA,475,42.1816509,-94.9769338
13579,Ogilvie,MN,475,45.8310074,-93.42802
13580,Gilman,WI,475,45.1666382,-90.8076338
13581,Bear River,WY,475,42.1471083,-110.9974642
13582,Hatley,MS,475,33.9767761,-88.4205976
13583,Ontario,WI,475,43.7258037,-90.59152
13584,De Land,IL,475,40.1222568,-88.6453453
13585,St. Joe,IN,475,41.3157438,-84.9016685
13586,Richmond,OH,475,40.4333996,-80.7717478
13587,De Beque,CO,474,39.3347752,-108.2152864
13588,Point Arena,CA,474,38.908798,-123.6930726
13589,Paragonah,UT,474,37.8858079,-112.7752206
13590,Crestview,KY,474,39.0253395,-84.4174401
13591,Ponce de Leon,FL,474,30.7229671,-85.9374357
13592,Molena,GA,474,33.0120724,-84.5002013
13593,New Virginia,IA,473,41.180595,-93.7300396
13594,Innsbrook,MO,473,38.769216,-91.0520884
13595,Enterprise,MS,473,31.4735058,-90.3853721
13596,McClellanville,SC,473,33.0882246,-79.4611743
13597,Montgomery,TX,473,30.301949,-95.5065944
13598,Hale,MO,473,39.6036334,-93.3424307
13599,Platea,PA,473,41.9503336,-80.3281195
13600,Topsail Beach,NC,473,34.3651685,-77.6305293
13601,Nunn,CO,473,40.7087915,-104.7865736
13602,Duncombe,IA,473,42.4705257,-93.9935625
13603,Midland,MD,472,39.5897156,-78.9505162
13604,Hull,IL,472,39.7069907,-91.2068089
13605,Platte Woods,MO,472,39.2289734,-94.6490956
13606,Beulah,MS,472,33.7867774,-90.9798285
13607,Grand View,ID,472,42.9896139,-116.0934305
13608,Corbin City,NJ,472,39.3034484,-74.7557193
13609,Cecil,WI,472,44.8099895,-88.4523248
13610,Hayden,AL,472,33.8926003,-86.757773
13611,Norwood,IL,472,40.7055931,-89.6987129
13612,Sun,LA,471,30.6490783,-89.8925736
13613,Gates,OR,471,44.7556996,-122.4163352
13614,Cole,OK,471,35.1022899,-97.5728127
13615,Holyrood,KS,471,38.5869549,-98.4111777
13616,Martensdale,IA,471,41.3739102,-93.7393914
13617,New Stuyahok,AK,471,59.475636,-157.2706831
13618,Rouseville,PA,471,41.4689485,-79.6908857
13619,Earling,IA,471,41.7755432,-95.4175002
13620,Stacyville,IA,470,43.4360794,-92.7824109
13621,Oakwood,TX,470,31.5850881,-95.8497596
13622,Camargo,IL,470,39.8003105,-88.1639315
13623,Delphos,KS,470,39.273889,-97.771983
13624,Quenemo,KS,470,38.5797331,-95.5269256
13625,South Vienna,OH,470,39.9270046,-83.6124236
13626,Badger,MN,470,48.7824188,-96.014453
13627,Fort Ann,NY,470,43.414276,-73.487892
13628,Hatley,WI,469,44.8874704,-89.3387272
13629,Maple Hill,KS,469,39.084722,-96.028047
13630,Palmer,NE,469,41.2222351,-98.2572855
13631,Mapleton,PA,469,40.3938464,-77.9412224
13632,Bruceville,IN,469,38.7594911,-87.4155739
13633,North Brentwood,MD,469,38.9445051,-76.9518727
13634,Congerville,IL,469,40.6169813,-89.2042501
13635,Almena,KS,469,39.892229,-99.707058
13636,Loch Lynn Heights,MD,468,39.3924736,-79.375093
13637,Lewisville,ID,468,43.695744,-112.010526
13638,Lost Creek,WV,468,39.1612035,-80.3520335
13639,Bigfork,MN,468,47.744387,-93.654085
13640,Hammon,OK,468,35.6328261,-99.3817653
13641,McVille,ND,468,47.7638843,-98.1773206
13642,Ashby,MN,468,46.093016,-95.81755
13643,Summerfield,IL,468,38.5972705,-89.751762
13644,Kendleton,TX,467,29.4507991,-95.9946785
13645,Briarcliffe Acres,SC,467,33.7866964,-78.7445316
13646,Nunapitchuk,AK,467,60.8969444,-162.4594444
13647,McCurtain,OK,467,35.1498196,-94.9707891
13648,Thornburg,PA,467,40.4334172,-80.0862381
13649,Bertha,MN,467,46.2666295,-95.0628047
13650,Fossil,OR,467,44.9980138,-120.2150234
13651,Annetta North,TX,467,32.71640845,-97.64621165
13652,Qulin,MO,467,36.5958908,-90.2473247
13653,Patterson,AR,467,35.2567534,-91.2351255
13654,Eton,GA,466,34.8247425,-84.7632713
13655,Fife Lake,MI,466,44.57695,-85.350614
13656,Scammon Bay,AK,466,61.8427778,-165.5816667
13657,North Chevy Chase,MD,466,39.0023277,-77.0744307
13658,Evening Shade,AR,466,36.0675724,-91.62382118
13659,Belgium,IL,466,40.0620915,-87.6392353
13660,Chamois,MO,466,38.6753205,-91.7696192
13661,Fairfield,NE,466,40.4304988,-98.1056874
13662,Wesley,IA,466,43.0882981,-93.9902312
13663,Mattoon,WI,466,45.0052332,-89.0421842
13664,Stonewall,OK,466,34.6525901,-96.5261161
13665,Caldwell,AR,466,35.0745353,-90.8167799
13666,St. George,KS,466,39.19110545,-96.41584382
13667,Foxfire,NC,465,35.1754312,-79.5714258
13668,Port Vincent,LA,465,30.3344544,-90.8447491
13669,Hamilton,GA,465,32.7579107,-84.8749311
13670,Rawson,OH,465,40.956352,-83.78494934
13671,Birdseye,IN,465,38.3141115,-86.6969655
13672,Simpson,NC,465,35.5751619,-77.278573
13673,Berthold,ND,465,48.313069,-101.737108
13674,Grimesland,NC,465,35.5634956,-77.1921806
13675,Winside,NE,465,42.1758768,-97.1766095
13676,Avon,AL,465,31.1893444,-85.2860437
13677,Idaho City,ID,465,43.8280309,-115.8344968
13678,Ocean Breeze Park,FL,464,None,None
13679,Montrose,SD,464,43.698594,-97.183948
13680,Paradise,TX,464,33.150118,-97.6872521
13681,Hoboken,GA,464,31.1810559,-82.1348416
13682,Norbourne Estates,KY,464,38.2464599,-85.647739
13683,Melvin,IL,464,40.5675346,-88.2478272
13684,Beaver,OH,464,39.0306626,-82.8247137
13685,Alford,FL,464,30.6936569,-85.3918968
13686,Ewing,MO,464,40.0061552,-91.7137737
13687,Edwards,NY,464,44.324585,-75.251198
13688,Wahpeton,IA,464,43.3660748,-95.1713408
13689,Moscow,TN,464,35.0619984,-89.4039612
13690,Avery,TX,463,33.5509535,-94.7797028
13691,Trimble,OH,463,39.4847929,-82.0790335
13692,Avinger,TX,463,32.900522,-94.5574706
13693,Fredonia (Biscoe),AR,463,34.8209271,-91.4042954
13694,Ethel,MS,463,33.1204062,-89.4659062
13695,Willshire,OH,463,40.7486584,-84.7910739
13696,Rosslyn Farms,PA,463,40.4256246,-80.0939445
13697,Lamont,OK,463,36.690587,-97.5564376
13698,Eagleville,TN,463,35.7417436,-86.6496669
13699,Hoffman,IL,463,38.5413716,-89.263599
13700,Fawn Grove,PA,463,39.727882,-76.4519078
13701,Salem,IA,463,40.854171,-91.6193067
13702,Eustis,NE,462,40.6624356,-100.0291541
13703,Cushman,AR,462,35.8740889,-91.7542382
13704,Kennard,IN,462,39.9039387,-85.519419
13705,Buffalo Gap,TX,462,32.2792968,-99.8300894
13706,Dover,ID,462,48.2515871,-116.6109045
13707,Miles,IA,462,42.0478886,-90.3155522
13708,Whiteface,TX,462,33.6000974,-102.6138084
13709,Riverwood,KY,462,38.2831257,-85.6616283
13710,Dearing,KS,462,37.0586882,-95.713312
13711,Leeds,ND,462,48.288888,-99.437635
13712,Charlotte Court House,VA,462,37.0565362,-78.638334
13713,Almond,WI,461,44.2588628,-89.4070628
13714,Richland,IN,461,39.4977472,-85.3948179
13715,Hancock,WI,461,44.133584,-89.523177
13716,Triana,AL,461,34.5853276,-86.7356429
13717,Arabi,GA,461,31.8315661,-83.7379487
13718,Notus,ID,461,43.727631,-116.7993684
13719,New Era,MI,461,43.559176,-86.345628
13720,Poland,NY,461,40.74968685,-73.98124167
13721,Leicester,NY,461,42.7393715,-77.91739219
13722,Ronda,NC,461,36.218467,-80.9411859
13723,Andrew,IA,460,42.1536292,-90.5923542
13724,Bell City,MO,460,37.0236611,-89.8198098
13725,Uplands Park,MO,460,38.6931067,-90.2823356
13726,Wykoff,MN,460,43.7071863,-92.268221
13727,Holland Patent,NY,460,43.241952,-75.257034
13728,Almond,NY,460,42.3222916,-77.738327
13729,Oglesby,TX,460,31.4185003,-97.5072379
13730,Leola,SD,460,45.722754,-98.94094
13731,Freeport,MN,460,45.66241,-94.6902307
13732,Prairie City,IL,460,40.6211512,-90.4620731
13733,Ashton,IA,460,43.311362,-95.791128
13734,Akron,MI,460,43.568076,-83.514126
13735,Ranburne,AL,460,33.5241765,-85.34067227
13736,Rush Valley,UT,460,40.3629996,-112.4505084
13737,Courtland,MS,460,34.2409438,-89.9428679
13738,Minor Hill,TN,460,35.0555363,-87.1578671
13739,Kane,IL,459,41.923434,-88.4248315
13740,Penn,PA,459,40.328958,-79.6411537
13741,Lawler,IA,459,43.0705301,-92.1501723
13742,Finleyville,PA,459,40.2522922,-80.0028294
13743,Elk Park,NC,459,36.1573464,-81.9781722
13744,Springdale,UT,459,37.1828028,-113.0021209
13745,Eastlake,MI,459,44.2444474,-86.296197
13746,Grimes,AL,459,31.3046175,-85.44799
13747,Cooperstown,PA,459,41.498667,-79.8703345
13748,Burlington,IN,458,40.4803144,-86.3947188
13749,Hayesville,NC,458,35.0462349,-83.817935
13750,Stagecoach,TX,458,30.1454934,-95.713558
13751,South Cle Elum,WA,458,47.1857974,-120.950386
13752,Thompsonville,MI,458,44.520279,-85.943972
13753,Lilesville,NC,458,34.9676535,-79.9845032
13754,Coloma,WI,458,44.0355294,-89.5215116
13755,Arlington,KS,458,37.8966808,-98.1786739
13756,Rolling Hills,WY,458,42.899593,-105.8445784
13757,Ravia,OK,458,34.2417613,-96.751393
13758,Bonaparte,IA,458,40.6982985,-91.802034
13759,Washburn,MO,458,36.587014,-93.9660352
13760,Elberta,MI,458,44.619443,-86.226484
13761,New Market,IA,457,40.7311,-94.8996976
13762,Henrietta,MO,457,39.2341782,-93.9354988
13763,Lyndon Station,WI,457,43.7121987,-89.8995699
13764,Delhi,IA,457,42.4297143,-91.3309789
13765,Leonardville,KS,457,39.364442,-96.858901
13766,Midville,GA,457,32.8190456,-82.2348455
13767,St. Leon,IN,457,39.2919974,-84.9580121
13768,Meshoppen,PA,457,41.6142427,-76.0465918
13769,Potwin,KS,457,37.9389063,-97.0197557
13770,Forest Hill,LA,457,31.0418561,-92.5312494
13771,Riverside,TX,457,30.8491055,-95.39508815
13772,Crystal Lake Park,MO,457,38.6209224,-90.4331001
13773,Prinsburg,MN,457,44.9338496,-95.1875089
13774,Westover,PA,457,40.7503051,-78.6708746
13775,Beaver Crossing,NE,457,40.7785156,-97.2815425
13776,Middleport,PA,457,40.7295342,-76.0854908
13777,Melbourne,KY,457,39.0297843,-84.3663279
13778,Carlock,IL,456,40.5822588,-89.1320251
13779,Ringsted,IA,456,43.2946832,-94.5116428
13780,Dawson,PA,456,40.0470291,-79.6555384
13781,Gustine,TX,456,31.8451492,-98.4028198
13782,Brandon,MN,456,45.9651633,-95.5987378
13783,Chokio,MN,456,45.5714585,-96.1729805
13784,Osborn,MO,456,39.7472222,-94.355227
13785,Delaware,OK,456,36.7786985,-95.6394227
13786,Sublette,IL,456,41.6430884,-89.2278681
13787,Tannersville,NY,456,42.1956438,-74.1337508
13788,Meadville,MO,456,39.786761,-93.3014659
13789,Oak Grove,AL,456,33.1875575,-86.30139671
13790,Ossipee,NC,456,36.1720794,-79.5105794
13791,Bondville,IL,456,40.1132048,-88.3695046
13792,Cromwell,IN,456,41.4006036,-85.6158185
13793,McIntosh,FL,455,29.44954885,-82.22180153
13794,Micro,NC,455,35.5637705,-78.2044405
13795,Post Oak Bend City,TX,455,32.6320777,-96.3135917
13796,Melba,ID,455,43.3732565,-116.5304946
13797,Morristown,NY,455,44.5848095,-75.64515174
13798,Leslie,GA,455,31.9545141,-84.08633733
13799,Breckenridge,MO,455,39.7622337,-93.8043822
13800,Clear Spring,MD,454,39.6566586,-77.9291141
13801,Lagro,IN,454,40.8380995,-85.7302608
13802,Neshkoro,WI,454,43.9658121,-89.2176187
13803,Stanford,MT,454,47.1537394,-110.2174252
13804,Niederwald,TX,454,30.0043789,-97.7637311
13805,Ottertail,MN,454,46.425516,-95.5572643
13806,Smiley,TX,454,29.2677433,-97.6358283
13807,Cheswold,DE,454,39.2192786,-75.5857596
13808,Calypso,NC,454,35.153776,-78.105269
13809,Petersburg,PA,454,40.5725693,-78.0469497
13810,Macclesfield,NC,454,35.7521022,-77.6699752
