rank,city,state,population,latitude,longitude
526,Bismarck,ND,50005,46.808327,-100.783739
527,Santa Cruz,CA,49889,37.050096,-121.9905908
528,Taunton,MA,49881,41.8946107,-71.11113
529,Palatine,IL,49791,42.1105779,-88.0336888
530,Lafayette,IN,49762,40.4211664,-86.8943695
531,Sheboygan,WI,49718,43.7508284,-87.71453
532,Grand Forks,ND,49563,47.9078244,-97.0592028
533,Tustin,CA,49518,33.7458511,-117.826166
534,Alexandria,LA,49499,31.2909782,-92.4616292
535,Greenville,NC,49366,35.613224,-77.3724593
536,Wauwatosa,WI,49341,43.0494122,-88.0079271
537,Shoreline,WA,49229,47.7564667,-122.3437497
538,Deltona,FL,49145,28.9005446,-81.2636738
539,Lauderhill,FL,49067,26.1403635,-80.2133808
540,Cuyahoga Falls,OH,48867,41.1348213,-81.4848086
541,Roswell,GA,48834,34.02332,-84.360022
542,Pittsfield,MA,48792,42.451302,-73.260018
543,Medford,OR,48774,42.3264181,-122.8718605
544,White Plains,NY,48737,41.0339862,-73.7629097
545,Temple,TX,48715,31.098207,-97.3427847
546,Arcadia,CA,48440,34.1362075,-118.0401497
547,Missoula,MT,48430,46.8701049,-113.995267
548,San Rafael,CA,48401,37.9735346,-122.5310874
549,Minnetonka,MN,48375,44.9405086,-93.4638936
550,Milford,CT,48139,41.2222218,-73.0570603
551,Glendora,CA,48009,34.1361187,-117.865339
552,North Las Vegas,NV,47956,36.2005843,-115.121584
553,Harlingen,TX,47818,26.1907543,-97.6960599
554,Pittsburg,CA,47785,38.0181745,-121.8901232
555,Delray Beach,FL,47748,26.4614625,-80.0728201
556,Wilkes-Barre,PA,47653,41.2464824,-75.8817316
557,Paramount,CA,47577,33.898917,-118.171005
558,Mentor,OH,47539,41.6664781,-81.3399769
559,Novato,CA,47521,38.1061979,-122.5681191
560,Downers Grove,IL,47493,41.7936822,-88.0102281
561,Eagan,MN,47416,44.818173,-93.1659179
562,Ames,IA,47362,42.0267567,-93.6170448
563,Peabody,MA,47176,42.5278731,-70.9286609
564,Deerfield Beach,FL,47162,26.318342,-80.0996306
565,Boynton Beach,FL,47047,26.5256179,-80.0666026
566,Jonesboro,AR,47008,35.8428646,-90.7034522
567,Casper,WY,46843,42.8501191,-106.325138
568,Davis,CA,46831,38.545379,-121.744583
569,Plainfield,NJ,46556,40.6337136,-74.4073737
570,Hemet,CA,46487,33.7475203,-116.9719684
571,Lee's Summit,MO,46483,38.9107156,-94.3821295
572,Lewisville,TX,46375,33.046233,-96.994174
573,Hoffman Estates,IL,46367,42.0427256,-88.0792782
574,Biloxi,MS,46327,30.4007626,-88.8893818
575,Apple Valley,CA,46119,34.5008311,-117.1858759
576,Pocatello,ID,46091,42.8620287,-112.450627
577,Warner Robins,GA,45985,32.6200973,-83.606568
578,Edina,MN,45947,44.8897027,-93.3501222
579,North Richland Hills,TX,45910,32.8342952,-97.2289029
580,Hempstead,NY,45899,40.6399646,-73.6138556
581,Flagstaff,AZ,45857,35.1987522,-111.6518229
582,Greenville,MS,45667,33.4000633,-91.0551312
583,Murfreesboro,TN,45592,35.8460396,-86.3921096
584,Berwyn,IL,45538,41.8505874,-87.7936685
585,Cary,NC,45497,35.7882893,-78.7812081
586,Marietta,GA,45475,33.9528472,-84.5496148
587,Enid,OK,45348,36.3967623,-97.8791341
588,Hattiesburg,MS,45221,31.3271189,-89.2903392
589,Kokomo,IN,45189,40.4864444,-86.1336351
590,Rockville,MD,45181,39.0817985,-77.1516844
591,Lima,OH,45140,40.7399785,-84.105006
592,Laguna Niguel,CA,45003,33.5225261,-117.7075526
593,Goldsboro,NC,44966,35.3848841,-77.9927651
594,Newark,OH,44902,40.0581205,-82.4012643
595,Corvallis,OR,44804,44.5645659,-123.2620435
596,Springfield,OR,44787,44.0462362,-123.0220289
597,Roseville,CA,44744,38.7521235,-121.2880059
598,Elkhart,IN,44681,41.6819935,-85.9766671
599,Fort Myers,FL,44645,26.640628,-81.8723084
600,Roswell,NM,44480,33.3943282,-104.5229518
601,Woonsocket,RI,44479,42.0028761,-71.5147839
602,Tamarac,FL,44469,26.2048464,-80.2708048
603,Rome,NY,44439,43.2128473,-75.4557304
604,Chico,CA,44328,39.7284945,-121.8374777
605,Sugar Land,TX,44251,29.6196787,-95.6349463
606,Idaho Falls,ID,44235,43.4887907,-112.03628
607,Moline,IL,44046,41.5067003,-90.5151342
608,Petaluma,CA,43975,38.2325829,-122.636465
609,Pinellas Park,FL,43968,27.8599115,-82.70437834
610,St. Louis Park,MN,43932,44.9475726,-93.3569023
611,Bedford,TX,43742,32.844017,-97.1430671
612,Holyoke,MA,43707,42.2071434,-72.60765
613,Spartanburg,SC,43673,34.9498007,-81.9320157
614,Bradenton,FL,43665,27.4989278,-82.5748194
615,Covington,KY,43635,39.0836224,-84.508371
616,Gadsden,AL,43498,34.010929,-85.9989596
617,Poway,CA,43415,32.9628234,-117.0358646
618,Covina,CA,43230,34.0877926,-117.8891164
619,Sumter,SC,43181,33.9204354,-80.3414693
620,Margate,FL,43179,26.2445263,-80.206436
621,Mishawaka,IN,43138,41.6611642,-86.1807031
622,Manhattan,KS,43084,39.1836082,-96.5716694
623,Turlock,CA,43076,37.4946568,-120.8465941
624,Belleville,IL,43058,38.5200504,-89.9839935
625,West Jordan,UT,43028,40.6061308,-111.9396586
626,Rock Hill,SC,42894,34.9248667,-81.0250784
627,Revere,MA,42783,42.4084302,-71.0119948
628,Middletown,CT,42774,41.5623178,-72.6509061
629,Ocala,FL,42773,29.1871986,-82.1400923
630,Fayetteville,AR,42754,36.0625843,-94.1574328
631,Kennewick,WA,42735,46.2087066,-119.1199192
632,Cypress,CA,42655,33.8248235,-118.0399368
633,Salina,KS,42561,38.8402805,-97.6114237
634,Chesterfield,MO,42351,38.661953,-90.5643258
635,Bowling Green,KY,42278,36.9903199,-86.4436018
636,Kingsport,TN,42238,36.550238,-82.5594293
637,York,PA,42205,39.9624624,-76.727707
638,Bell Gardens,CA,42199,33.9694561,-118.1503953
639,Meridian,MS,42017,32.3643098,-88.703656
640,Lincoln Park,MI,41980,42.2505943,-83.1785361
641,Chester,PA,41973,39.849557,-75.3557458
642,San Luis Obispo,CA,41946,35.3540209,-120.3757163
643,Elmhurst,IL,41929,41.8994745,-87.9403418
644,Layton,UT,41900,41.0751048,-111.9741925
645,Perth Amboy,NJ,41868,40.5067723,-74.2654234
646,Rancho Palos Verdes,CA,41831,33.7483311,-118.3707683
647,Renton,WA,41814,47.4799078,-122.2034496
648,Manteca,CA,41718,37.7986184,-121.2117148
649,St. Peters,MO,41697,38.791612,-90.5958468
650,Fitchburg,MA,41667,42.5903661,-71.8119837
651,New Brunswick,NJ,41643,40.4862174,-74.4518173
652,Joplin,MO,41508,37.08418,-94.51323
653,Coral Gables,FL,41428,25.72149,-80.2683838
654,Miramar,FL,41229,25.9873137,-80.2322706
655,San Clemente,CA,41154,33.4270275,-117.6124179
656,Hoover,AL,41089,33.4092646,-86.66217961
657,Valdosta,GA,41073,30.8327022,-83.2784851
658,Placentia,CA,41065,33.8714814,-117.8617337
659,Bolingbrook,IL,41028,41.7003302,-88.0717708
660,Portage,MI,41025,42.2011538,-85.5800022
661,Barnstable Town,MA,40981,41.7001132,-70.2994666
662,East St. Louis,IL,40865,38.6244952,-90.1509429
663,Azusa,CA,40831,34.1338751,-117.9056046
664,Burlington,NC,40822,36.0956918,-79.4377991
665,Texas City,TX,40810,29.396013,-94.9175485
666,Rock Island,IL,40537,41.4411786,-90.5766144
667,Quincy,IL,40523,39.9356016,-91.4098727
668,Frederick,MD,40504,39.415779,-77.4127562
669,Charlottesville,VA,40470,38.029306,-78.4766781
670,La Mirada,CA,40455,33.9060971,-118.0107092
671,Carson City,NV,40443,39.1649125,-119.7666496
672,Cupertino,CA,40419,37.3228934,-122.0322895
673,Woodland,CA,40391,38.6786109,-121.7733285
674,Muskegon,MI,40355,43.2341813,-86.2483921
675,Blue Springs,MO,40354,39.017316,-94.282265
676,Palm Springs,CA,40326,33.77217945,-116.4952977
677,Kirkland,WA,40305,47.6859573,-122.1920249
678,Moore,OK,40236,35.3395135,-97.4867045
679,Methuen,MA,40139,42.7262016,-71.1908924
680,Normal,IL,40134,40.5092961,-88.9843937
681,Lombard,IL,40113,41.8864687,-88.0201536
682,University City,MO,39876,38.6569083,-90.3103443
683,Freeport,NY,39820,40.6576071,-73.5835826
684,Lewiston,ME,39790,44.100351,-70.2147764
685,Richmond,IN,39738,39.8286897,-84.8898521
686,Fairfield,OH,39704,39.3458953,-84.5605031
687,Titusville,FL,39619,28.6122187,-80.8075538
688,Gaithersburg,MD,39567,39.1399187,-77.1929215
689,Colton,CA,39546,34.0739016,-117.3136547
690,Bremerton,WA,39546,47.5653663,-122.6246836
691,Grand Island,NE,39383,40.924271,-98.338685
692,San Marcos,CA,39343,33.1433723,-117.1661449
693,Hutchinson,KS,39328,38.0608444,-97.9297743
694,Eden Prairie,MN,39309,44.8546856,-93.470786
695,Glenview,IL,39288,42.0863023,-87.82609487
696,Bellevue,NE,39101,41.1434547,-95.9124686
697,Burlington,VT,39071,44.4761601,-73.212906
698,Wilson,NC,39056,35.7212689,-77.9155395
699,State College,PA,38988,40.7944504,-77.8616386
700,Hillsboro,OR,38983,45.5228939,-122.989827
701,Blaine,MN,38925,45.1607987,-93.2349489
702,Seaside,CA,38921,36.62593,-121.8169383
703,Midland,MI,38906,43.6155825,-84.2472117
704,Culver City,CA,38889,34.0211224,-118.396466
705,San Bruno,CA,38825,37.6261715,-122.4332435
706,Edmonds,WA,38801,47.8105738,-122.3774952
707,Maple Grove,MN,38796,45.0984983,-93.4419222
708,Bay City,MI,38752,43.5944677,-83.8888648
709,West New York,NJ,38719,40.7856117,-74.0093129
710,Leavenworth,KS,38714,39.345184,-94.921703
711,Fond du Lac,WI,38690,43.7748763,-88.4458033
712,Huber Heights,OH,38675,39.85902405,-84.11141952
713,Westfield,MA,38479,42.1390327,-72.7584859
714,Bountiful,UT,38400,40.8894611,-111.8804817
715,Attleboro,MA,38394,41.9438129,-71.2806515
716,Chapel Hill,NC,38346,35.9131542,-79.05578
717,New Albany,IN,38317,38.2856247,-85.8241312
718,Euless,TX,38288,32.8457865,-97.06671425
719,Muskogee,OK,38231,35.7478769,-95.3696909
720,Beverly,MA,38155,42.5584284,-70.8800491
721,Salem,MA,38129,42.5195292,-70.8967226
722,Chino Hills,CA,38069,33.9926803,-117.760056
723,Atlantic City,NJ,37957,39.3642852,-74.4229351
724,Orland Park,IL,37885,41.630663,-87.8536288
725,Shawnee,KS,37884,39.0273676,-95.7627535
726,Leominster,MA,37864,42.5267443,-71.7614891
727,Newark,CA,37862,37.5296593,-122.0402399
728,Tinley Park,IL,37846,41.5733669,-87.7844944
729,Bowie,MD,37830,38.9424464,-76.7301718
730,Kentwood,MI,37826,42.8694731,-85.6447492
731,Norwich,CT,37777,41.5243537,-72.0759008
732,Lompoc,CA,37732,34.6391501,-120.4579409
733,Calumet City,IL,37712,41.616016,-87.5295837
734,Indio,CA,37691,33.743765,-116.2233152
735,Pacifica,CA,37677,37.6138253,-122.4869194
736,Concord,NC,37661,35.4094178,-80.5800049
737,Jackson,MI,37570,42.2416466,-84.425589
738,Fort Pierce,FL,37519,27.4467056,-80.3256056
739,Loveland,CO,37511,40.3977612,-105.0749801
740,Wausau,WI,37376,44.9596017,-89.6298239
741,Park Ridge,IL,37360,42.0112329,-87.8406031
742,Urbana,IL,37182,40.1117174,-88.207301
743,Hackensack,NJ,37087,40.8871438,-74.0410865
744,Petersburg,VA,37071,37.227928,-77.4019268
745,Port Orange,FL,36933,29.10162805,-81.01059618
746,Concord,NH,36882,43.207178,-71.537476
747,La Puente,CA,36842,34.01979,-117.9503677
748,Linden,NJ,36732,40.6220478,-74.2445902
749,Stillwater,OK,36692,36.1156306,-97.0585717
750,Buffalo Grove,IL,36653,42.1514146,-87.959794
751,San Gabriel,CA,36609,34.0990733,-118.1085682
752,Florence,AL,36608,34.79981,-87.677251
753,Missouri City,TX,36262,29.6185669,-95.5377215
754,Marion,OH,36227,40.5886259,-83.1287349
755,Rohnert Park,CA,36147,38.3396367,-122.7010984
756,Woburn,MA,36093,42.4792618,-71.1522766
757,Redmond,WA,36090,47.6694141,-122.1238767
758,Beloit,WI,36085,42.5083272,-89.031784
759,DeKalb,IL,36044,41.8903447,-88.7713953
760,Findlay,OH,36037,41.0413873,-83.6503982
761,North Chicago,IL,35989,42.325578,-87.8411818
762,Hagerstown,MD,35939,39.6419219,-77.7202641
763,Campbell,CA,35901,37.2870626,-121.9448818
764,West Hollywood,CA,35810,34.0923014,-118.3692894
765,Jefferson City,MO,35758,38.577359,-92.1724265
766,Everett,MA,35711,42.40843,-71.0536625
767,Richfield,MN,35699,44.8766431,-93.2877877
768,Monrovia,CA,35541,34.1483499,-118.0014517
769,Wheeling,WV,35446,40.0642004,-80.72177295
770,Sayreville,NJ,35431,40.4635362,-74.3618499
771,Shelton,CT,35394,41.3164856,-73.0931641
772,Strongsville,OH,35305,41.3144733,-81.83511
773,San Ramon,CA,35280,37.7648021,-121.9544387
774,Eastpointe,MI,35275,42.4683698,-82.9554746
775,Altamonte Springs,FL,35160,28.6619154,-81.3885899
776,Brookfield,WI,35156,43.0605671,-88.1064787
777,Dunedin,FL,35053,28.0197404,-82.7717684
778,Jamestown,NY,35050,42.0965167,-79.2380322
779,Danville,IL,35045,40.125222,-87.6304614
780,Panama City,FL,35039,30.1600827,-85.6545729
781,North Miami Beach,FL,35030,25.9331488,-80.1625463
782,North Tonawanda,NY,34992,43.0407742,-78.8660527
783,Duncanville,TX,34955,32.6518004,-96.9083366
784,Pharr,TX,34954,26.1947962,-98.1836216
785,Cape Girardeau,MO,34929,37.3034933,-89.5230357
786,Blacksburg,VA,34922,37.2296566,-80.4136767
787,Kearny,NJ,34874,40.7684342,-74.1454214
788,Minot,ND,34746,48.23251,-101.296273
789,Parkersburg,WV,34728,39.2699565,-81.5506916
790,Auburn,AL,34620,32.6098566,-85.4807825
791,Apple Valley,MN,34608,44.7319094,-93.21772
792,Edinburg,TX,34593,26.3013982,-98.1624501
793,Bangor,ME,34590,44.8011821,-68.7778138
794,Farmington,NM,34588,36.7291152,-108.205445
795,Lancaster,OH,34570,39.7136754,-82.5993294
796,Highland,CA,34538,34.11213,-117.1807973
797,East Point,GA,34450,33.6795531,-84.4393724
798,Grand Junction,CO,34447,39.063956,-108.5507317
799,Tracy,CA,34401,37.7385507,-121.4201395
800,Bartlesville,OK,34332,36.7494864,-95.9782966
801,Upper Arlington,OH,34292,39.9945084,-83.0624078
802,Columbus,IN,34250,39.2014405,-85.9213796
803,Lenexa,KS,34247,38.9697458,-94.7845837
804,Auburn,WA,34245,47.3075369,-122.2301808
805,Bell,CA,34220,33.9747806,-118.1866361
806,North Olmsted,OH,34206,41.4156025,-81.9234726
807,Michigan City,IN,33989,41.7075394,-86.8950297
808,Olympia,WA,33985,47.0451022,-122.8950075
809,Valley Stream,NY,33966,40.6631362,-73.7056955
810,Bethel Park,PA,33952,40.3275697,-80.0394977
811,Watsonville,CA,33911,36.9092773,-121.7529071
812,East Chicago,IN,33860,41.6397857,-87.4548466
813,Cedar Falls,IA,33857,42.5274123,-92.4453179
814,Elmira,NY,33833,42.0897965,-76.8077338
815,Tulare,CA,33805,36.2516475,-118.852583
816,Littleton,CO,33789,39.613321,-105.016649
817,Galesburg,IL,33748,40.9479779,-90.3705842
818,Torrington,CT,33724,41.8006523,-73.1212214
819,Prichard,AL,33711,30.7387998,-88.0788889
820,Port Huron,MI,33701,42.9815877,-82.440466
821,Bessemer,AL,33616,33.4017766,-86.954437
822,Hot Springs,AR,33580,34.4929465,-93.06551559
823,Beavercreek,OH,33579,39.7092262,-84.0632685
824,Texarkana,TX,33578,33.44667445,-94.07714831
825,Martinez,CA,33563,38.0138934,-122.1338674
826,Long Beach,NY,33518,40.5885508,-73.6582631
827,Smyrna,GA,33510,33.883887,-84.5147454
828,New Berlin,WI,33504,42.976453,-88.1090391
829,Elk Grove Village,IL,33487,42.0041236,-87.9706457
830,Hoboken,NJ,33392,40.7433066,-74.0323752
831,Greenfield,WI,33337,42.9614039,-88.0125865
832,Roseville,MN,33317,45.0060767,-93.1566107
833,Hurst,TX,33308,32.8234621,-97.1705678
834,Sierra Vista,AZ,33281,31.5545973,-110.2997756
835,Watertown,MA,33278,42.3709299,-71.1828321
836,Butte-Silver Bow,MT,33252,46.0131505,-112.536508
837,Albany,OR,33230,44.6365071,-123.1059324
838,Alton,IL,33135,38.8908583,-90.1843091
839,Granite City,IL,33132,38.7014389,-90.1487199
840,East Cleveland,OH,33092,41.5331066,-81.5790137
841,Chicago Heights,IL,33070,41.5062834,-87.6357079
842,Marion,IN,33052,40.5583739,-85.6591442
843,Claremont,CA,33049,34.0966764,-117.7197785
844,El Centro,CA,32989,32.792,-115.5630514
845,Yucaipa,CA,32987,34.033625,-117.0430865
846,Germantown,TN,32984,35.0867577,-89.8100858
847,Novi,MI,32979,42.48059,-83.4754913
848,Richland,WA,32935,46.2804298,-119.2752055
849,Hanover Park,IL,32910,41.9994722,-88.1450735
850,Logan,UT,32903,41.7313447,-111.8348631
851,Brea,CA,32865,33.9170444,-117.888855
852,San Dimas,CA,32815,34.085315,-117.8408327
853,Haltom City,TX,32760,32.7995738,-97.2691817
854,Northbrook,IL,32743,42.128704,-87.8265089
855,Hendersonville,TN,32671,36.3049177,-86.621443
856,Manitowoc,WI,32644,44.0886059,-87.6575841
857,Monterey,CA,32567,36.2231079,-121.3877428
858,Rio Rancho,NM,32551,35.269381,-106.632819
859,Moorhead,MN,32542,46.8739081,-96.7538674
860,Cleveland,TN,32528,35.1595182,-84.8766115
861,Sanford,FL,32528,28.8117345,-81.2680223
862,Annapolis,MD,32527,38.9786401,-76.492786
863,Kannapolis,NC,32404,35.4874708,-80.621438
864,Manhattan Beach,CA,32330,33.8915985,-118.3951241
865,Sherman,TX,32286,36.2452294,-101.8858689
866,Williamsport,PA,32270,41.2493292,-77.0027671
867,Pekin,IL,32228,40.5689849,-89.650105
868,Madison Heights,MI,32199,42.4858692,-83.1052028
869,West Des Moines,IA,32193,41.5645337,-93.7595281
870,New Iberia,LA,32143,30.0035365,-91.8187285
871,Addison,IL,32125,41.931696,-87.9889556
872,Garden City,MI,32045,42.3255929,-83.3310422
873,Rome,GA,32037,34.257038,-85.1646726
874,Longview,WA,31979,46.1377048,-122.9344623
875,Mankato,MN,31957,44.1634663,-93.9993505
876,Beverly Hills,CA,31935,34.0696501,-118.3963062
877,Pleasant Hill,CA,31897,37.9479786,-122.0607963
878,Fort Lee,NJ,31894,40.8509333,-73.9701382
879,Marlborough,MA,31833,42.3459271,-71.5522874
880,Carol Stream,IL,31785,41.9125286,-88.1347927
881,Garfield Heights,OH,31736,41.4169974,-81.6059581
882,Dana Point,CA,31724,33.4669721,-117.6981075
883,Gilroy,CA,31561,37.0065078,-121.5631723
884,Round Rock,TX,31559,30.5085915,-97.6788056
885,Auburn,NY,31470,42.9320202,-76.5672029
886,Streamwood,IL,31461,42.0255827,-88.1784085
887,Ormond Beach,FL,31460,29.2854132,-81.0557921
888,Murray,UT,31399,40.6667841,-111.888417
889,Clovis,NM,31366,34.405472,-103.2050709
890,Nacogdoches,TX,31256,31.5970503,-94.5927451
891,Danville,CA,31246,37.8215929,-121.99996
892,Del Rio,TX,31209,29.3655405,-100.894698
893,Massillon,OH,31136,40.7965119,-81.5231597
894,Temple City,CA,31096,34.1082994,-118.0577568
895,Allen Park,MI,31085,42.2595071,-83.2107671
896,Mount Pleasant,SC,31072,32.7940651,-79.8625851
897,Inkster,MI,30956,42.2942045,-83.3099303
898,Fairborn,OH,30953,39.8208998,-84.0193858
899,Fairbanks,AK,30952,64.8289745,-147.6699169
900,Huntsville,TX,30942,30.7235263,-95.5507771
901,Shaker Heights,OH,30928,41.4739419,-81.5370671
902,Westerville,OH,30901,40.126139,-82.9295287
903,Florence,SC,30881,34.1984435,-79.7671658
904,Holland,MI,30869,42.7876022,-86.1090828
905,Tupelo,MS,30867,34.2576067,-88.7033859
906,La Verne,CA,30847,34.1008426,-117.7678355
907,Mission,TX,30847,26.2159066,-98.3252932
908,Houma,LA,30797,29.5957696,-90.7195348
909,Wyandotte,MI,30772,42.200409,-83.1506436
910,Southgate,MI,30756,42.2037103,-83.2067556
911,Harrisonburg,VA,30707,38.4493315,-78.8688833
912,Raytown,MO,30684,39.0168425,-94.4630468
913,Kissimmee,FL,30648,28.2918995,-81.4075838
914,Lufkin,TX,30641,31.3386242,-94.7288558
915,Lake Oswego,OR,30624,45.4206749,-122.670649
916,Naugatuck,CT,30621,41.4860186,-73.0509432
917,DeSoto,TX,30613,32.5897831,-96.8570183
918,Oak Park,MI,30590,42.4595317,-83.1821445
919,Cathedral City,CA,30584,33.82298655,-116.4668702
920,Highland Park,IL,30561,42.1816919,-87.8003438
921,Maplewood,MN,30558,45.0082216,-93.0456985
922,Fair Lawn,NJ,30523,40.9397796,-74.1312504
923,Norristown,PA,30496,40.121497,-75.3399048
924,Hanford,CA,30481,36.3274502,-119.6456844
925,Stanton,CA,30325,33.79410005,-117.9951006
926,Tigard,OR,30288,45.4307473,-122.771933
927,Harvey,IL,30283,41.6100344,-87.6467132
928,Springdale,AR,30279,36.1867442,-94.1288142
929,Hopkinsville,KY,30137,36.8657651,-87.4889532
930,Hallandale Beach,FL,30116,25.98584285,-80.14118352
931,Palm Desert,CA,30031,33.74079965,-116.3693698
932,Gilbert,AZ,30003,33.3527632,-111.7890373
933,Englewood,CO,29905,39.6482059,-104.9879641
934,League City,TX,29903,29.5074538,-95.0949303
935,Nampa,ID,29899,43.5737361,-116.559631
936,Porterville,CA,29817,36.06523,-119.0167679
937,Folsom,CA,29801,38.6779591,-121.1760583
938,Lynnwood,WA,29690,47.8278656,-122.3053932
939,Sandusky,OH,29571,41.4561002,-82.7115813
940,Ithaca,NY,29547,42.4396039,-76.4968019
941,Grapevine,TX,29545,32.9337381,-97.0788754
942,Clinton,IA,29537,41.9054695,-90.5599971
943,Watertown,NY,29519,43.9747838,-75.9107565
944,Wheeling,IL,29477,42.138889,-87.9310944
945,Hickory,NC,29474,35.7333312,-81.3442915
946,Hobbs,NM,29445,32.707667,-103.1311314
947,Trotwood,OH,29432,39.7972788,-84.3113334
948,Madera,CA,29428,36.9622745,-120.0594685
949,Wheat Ridge,CO,29420,39.766098,-105.0772063
950,West Sacramento,CA,29299,38.5804609,-121.530234
951,Mason City,IA,29289,43.1535728,-93.2010367
952,Northampton,MA,29283,42.3178989,-72.6311006
953,Portage,IN,29256,41.5758708,-87.1761455
954,Jacksonville,AR,29165,34.8662005,-92.1101458
955,Monroeville,PA,29152,40.4211798,-79.7881025
956,Walnut,CA,29132,33.7085883,-117.7926096
957,San Marcos,TX,29072,29.8826436,-97.9405828
958,Yuba City,CA,29072,39.1404477,-121.6169108
959,Conroe,TX,28991,30.3118769,-95.4560512
960,Menlo Park,CA,28934,37.4519671,-122.1779927
961,Columbia,TN,28924,35.6150716,-87.0352831
962,Brooklyn Center,MN,28881,45.0748543,-93.3296296
963,Westfield,NJ,28868,40.65286,-74.35026487
964,Bowling Green,OH,28867,41.3747744,-83.6513229
965,Poughkeepsie,NY,28860,41.7065539,-73.9283672
966,Kent,OH,28852,41.1536674,-81.357886
967,Lake Worth,FL,28840,26.615891,-80.0691435
968,Niles,IL,28794,42.0289319,-87.8122348
969,Dover,DE,28775,39.158168,-75.5243682
970,Long Branch,NJ,28764,40.3042778,-73.9923596
971,St. George,UT,28754,37.104153,-113.5841313
972,Gloucester,MA,28723,42.6159286,-70.6619888
973,Chelsea,MA,28716,42.3917638,-71.0328284
974,Conway,AR,28579,35.2521996,-92.6888936
