city,state,latitude,longitude
St. Helens,OR,45.8640034,-122.8064922
Highland Park,NJ,40.4959379,-74.4243178
Hickory Hills,IL,41.7255879,-87.825055
Forest Park,IL,41.8794989,-87.8136997
Beach Park,IL,42.4222435,-87.8572955
Sharonville,OH,39.2681145,-84.4132779
Middlesex,NJ,40.596106,-74.237292
Monroe,GA,33.7948364,-83.713229
Maumee,OH,41.5628294,-83.6538244
Lebanon,NH,43.643032,-72.251587
Snoqualmie,WA,47.5289527,-121.8270932
Soddy-Daisy,TN,35.2359025,-85.1907904
Moberly,MO,39.4201137,-92.4364298
La Grande,OR,45.3246068,-118.0878695
Vadnais Heights,MN,45.0574659,-93.0738306
Wood Dale,IL,41.9633625,-87.9789562
Brecksville,OH,41.3197763,-81.6267904
New Providence,NJ,40.6984348,-74.4015405
Roselle Park,NJ,40.6645469,-74.2643133
Shiloh,IL,38.5614383,-89.8973233
Hazel Crest,IL,41.571713,-87.6945746
Greenwood,MS,33.5162315,-90.1795281
Lincoln,IL,40.1481349,-89.3636569
Elizabethton,TN,36.3487196,-82.2106876
Canton,IL,40.5580945,-90.0351167
Lake Forest Park,WA,47.7567679,-122.2809623
Wauconda,IL,42.2589122,-88.1392474
Levelland,TX,33.5873164,-102.37796
Avenal,CA,36.0041223,-120.1290272
Rogers,MN,45.1888596,-93.5524563
Marshall,MN,48.3605336,-96.381968
Auburn,IN,41.3669902,-85.0588632
Waycross,GA,31.2135511,-82.3540178
Fruita,CO,39.1588697,-108.728988
Pottsville,PA,40.6851324,-76.1953701
Red Oak,TX,32.5117104,-96.80836333
Lindsay,CA,36.2030064,-119.08816
Grover Beach,CA,35.1209452,-120.621837
Blytheville,AR,35.9272953,-89.9189754
Santa Fe,TX,29.3780129,-95.1057625
Olean,NY,42.0774779,-78.4298613
Beaufort,SC,32.4315813,-80.6698286
Englewood,OH,39.8775553,-84.3021673
Brainerd,MN,46.3580221,-94.2008288
Washington,PA,40.17396,-80.2461714
Jasper,AL,33.8312185,-87.2775053
Sault Ste. Marie,MI,46.490586,-84.359269
Andover,KS,37.7139041,-97.1364294
Whitehall,PA,40.65747805,-75.50746465
Carpinteria,CA,34.3988838,-119.5184564
Huron,SD,44.36308,-98.214388
Glenn Heights,TX,32.54390135,-96.8552975
Powell,OH,40.1578403,-83.0751869
Lyndhurst,OH,41.520052,-81.488732
Edgewater,NJ,40.8270448,-73.975694
Western Springs,IL,41.8096132,-87.900671
Marietta,OH,39.4167742,-81.4548392
Azle,TX,32.8975875,-97.5437799
Swansea,IL,38.5339392,-89.9889936
Swansea,IL,38.5339392,-89.9889936
Dardenne Prairie,MO,38.7694969,-90.7290157
Mounds View,MN,45.1068949,-93.2075931
Rochester,MI,42.680588,-83.1338214
Solana Beach,CA,32.9905597,-117.269131
Richton Park,IL,41.484479,-87.7033787
Palos Verdes Estates,CA,33.7872386,-118.401813
Woodinville,WA,47.7545827,-122.1588902
Bardstown,KY,37.8092279,-85.4669025
Bellefontaine,OH,40.3611643,-83.7596557
Channahon,IL,41.4294753,-88.2286735
Port Royal,SC,32.3790843,-80.6926069
Verona,WI,44.1490554,-89.1439725
Fostoria,OH,41.156998,-83.4168702
Clayton,OH,39.8631101,-84.3605022
Steamboat Springs,CO,40.4848003,-106.8317359
Bedford,IN,38.8611619,-86.4872149
New Ulm,MN,44.3140261,-94.4614177
Baker,LA,30.5882429,-91.168163
Cedar Lake,IN,41.3647578,-87.4411473
La Grange Park,IL,41.8333646,-87.8677324
Newton,NC,35.6630887,-81.2219363
Warrenville,IL,41.8179303,-88.174097
Fernandina Beach,FL,30.65229715,-81.43778365
Indiana,PA,40.6214551,-79.1525349
Henderson,TX,32.182598,-95.7893178
Loveland,OH,39.2676804,-84.2746038
Shorewood,WI,43.0883957,-87.8881302
Trenton,OH,39.4808905,-84.4577222
Coolidge,AZ,32.977839,-111.517624
North Palm Beach,FL,26.8237944,-80.0559266
Stoughton,WI,42.9167389,-89.2178997
Streator,IL,41.1210234,-88.8357361
Warrensville Heights,OH,41.43535,-81.514824
Plover,WI,44.4205309,-89.55762109
Worthington,MN,43.6205056,-95.5956434
Miami,OK,36.8746177,-94.877374
Superior,CO,39.9527634,-105.1685977
Lone Tree,CO,39.5365415,-104.888506
Harrison,AR,36.2297936,-93.1076765
South Daytona,FL,29.1658158,-81.0044995
Riverdale,IL,41.6333678,-87.6331021
Lumberton,TX,30.2655322,-94.1991444
Coatesville,PA,39.9831616,-75.8238355
Moody,AL,33.5909365,-86.4908168
McPherson,KS,38.3659015,-97.6575171
Davidson,NC,35.4992614,-80.8485218
Edgewood,WA,47.2318245,-122.2843724
Suamico,WI,44.632044,-88.039342
San Marino,CA,34.1215947,-118.1057394
Portland,TN,36.5817089,-86.5163833
McComb,MS,31.2437872,-90.4531536
Tehachapi,CA,35.1321878,-118.4489739
Chatham,IL,39.676163,-89.7045439
Forest Hill,TX,32.6720778,-97.2691812
Smithfield,NC,35.5085531,-78.33936
Braselton,GA,34.1092735,-83.7626729
Dunmore,PA,41.41765965,-75.6114516
El Dorado,KS,37.81724,-96.8622524
Sharon,PA,41.2331116,-80.4934035
Claremont,NH,43.377105,-72.347031
Half Moon Bay,CA,37.4635519,-122.428586
New Carrollton,MD,38.9698329,-76.8799727
Oakland,NJ,41.028011,-74.24227176
Las Vegas,NM,35.5939325,-105.2238969
Ridgefield Park,NJ,40.8570442,-74.0215285
Irondale,AL,33.52977935,-86.6891278
Butler,PA,40.86108,-79.895197
Loganville,GA,33.8389977,-83.9007382
Santaquin,UT,39.971452,-111.777887
West Carrollton,OH,39.6722812,-84.2521632
Glen Carbon,IL,38.7483814,-89.983158
Key Biscayne,FL,25.6968351,-80.1635261
Marshall,MO,39.1230777,-93.1968704
Federal Heights,CO,39.8591279,-105.015631
Cornelius,OR,45.5198001,-123.0556202
Troy,MO,38.9794923,-90.9806954
Grass Valley,CA,39.2190607,-121.06292
Kingston,PA,41.2659635,-75.8876598
Lilburn,GA,33.8901036,-84.1429719
South Sioux City,NE,42.4737805,-96.4135909
University Heights,OH,41.497831,-81.537346
Connersville,IN,39.6411589,-85.1410748
Beeville,TX,28.4008319,-97.7483312
Glendale,WI,43.1352881,-87.9356423
Gulf Shores,AL,30.2711224,-87.6893826
Wilton Manors,FL,26.1603626,-80.138934
Athens,TX,32.2044416,-95.854914
Wickliffe,OH,41.605327,-81.453449
North Adams,MA,42.6990321,-73.1118964
Dover,OH,40.5213381,-81.4741475
Broussard,LA,30.1471506,-91.9612413
Herrin,IL,37.8031056,-89.0275744
Choctaw,OK,35.4975654,-97.2689263
Manvel,TX,29.4664706,-95.355714
Commerce,CA,34.002581,-118.156586
Meadville,PA,41.641445,-80.151449
Port Neches,TX,29.9913244,-93.9585067
Orangeburg,SC,33.4918203,-80.8556476
Lakeland,TN,35.2306435,-89.7403606
White House,TN,36.4688705,-86.6653338
Clarkston,GA,33.8095487,-84.2396434
Geneva,NY,42.881841,-76.941586
St. Ann,MO,38.72814435,-90.38790816
Greenville,OH,40.1023909,-84.6332986
Gaffney,SC,35.0717945,-81.6498195
Justice,IL,41.7456772,-87.8391876
Fulton,MO,38.8467082,-91.9479586
Minneola,FL,28.5744441,-81.7461873
Crowley,LA,30.2140928,-92.3745761
Grand Terrace,CA,34.0339031,-117.313654
Panama City Beach,FL,30.1765914,-85.805386
Lantana,FL,26.5865308,-80.052166
Woodland Park,NJ,40.8893288,-74.1969657
Richmond,TX,29.5821811,-95.7607832
Mountain Home,AR,36.3361391,-92.3801187
Belmont,NC,35.2438272,-81.0377322
Martinsville,VA,36.6915262,-79.8725386
Jacksonville,AL,33.8137163,-85.7613476
Endicott,NY,42.098408,-76.0493684
Conneaut,OH,41.9440977,-80.5561011
Washington,IN,38.6592152,-87.172789
Cheney,WA,47.4892246,-117.579304
Palos Heights,IL,41.6681632,-87.7962812
Effingham,IL,39.0520902,-88.6029006
North St. Paul,MN,45.0122571,-92.9922512
Rantoul,IL,40.3083672,-88.1558785
Irmo,SC,34.08846885,-81.18021121
Marysville,CA,39.1457247,-121.5913516
San Anselmo,CA,37.9744323,-122.561503
Mandeville,LA,30.3582305,-90.0657477
Woodhaven,MI,42.1370519,-83.2451066
Bedford,OH,41.39311,-81.536509
Trophy Club,TX,33.00467745,-97.20559893
Shepherdsville,KY,37.9885936,-85.7158246
Fort Atkinson,WI,42.9288944,-88.8370509
Kelso,WA,46.1421249,-122.9052993
Borger,TX,35.6678204,-101.3973876
Gatesville,TX,31.4351645,-97.743911
Boone,IA,42.0171798,-93.9254114
Chino Valley,AZ,34.78357,-112.4303597
Blue Ash,OH,39.2320073,-84.3782817
Waconia,MN,44.8507957,-93.7869088
Lewisburg,TN,35.4492404,-86.7888887
Wilmington,OH,39.4453393,-83.8285375
Harrison,WI,45.477459,-89.506796
Holly Hill,FL,29.2435916,-81.0375555
Artesia,NM,32.8423345,-104.4032963
Lake City,FL,30.1894252,-82.6394803
New Baltimore,MI,42.6811436,-82.7368616
Gulfport,FL,27.7483613,-82.7034334
Derby,CT,41.3223611,-73.0890324
Kewanee,IL,41.2455927,-89.9248303
Orange City,FL,28.9488761,-81.2986741
Gladstone,OR,45.3803261,-122.5945507
Patchogue,NY,40.7656539,-73.0151084
Winnetka,IL,42.1080703,-87.7365286
Markham,IL,41.5936453,-87.6947699
Marion,AR,36.2378521,-92.6999559
Leon Valley,TX,29.4952307,-98.6186317
West Plains,MO,36.7281652,-91.8525756
New Kensington,PA,40.5697893,-79.7647705
Newcastle,WA,47.5395736,-122.1563331
Beatrice,NE,40.266429,-96.747369
Poquoson,VA,37.1219885,-76.3965772
Clayton,CA,37.9410341,-121.9357925
Cambridge,MD,38.5714624,-76.0763177
St. Marys,PA,41.4280432,-78.5611275
Fortuna,CA,40.597407,-124.156034
Larkspur,CA,37.9340915,-122.5352539
Ottawa,KS,39.1273653,-97.6568094
Cottonwood,AZ,34.739489,-112.009793
Lincolnwood,IL,42.0055985,-87.735572
Elon,NC,36.1029132,-79.5066895
Palmer Town,MA,42.1862038,-72.3469824
West Monroe,LA,32.5184775,-92.1476353
Amherst,OH,41.3978217,-82.2223775
Grenada,MS,33.7690049,-89.8084192
Coldwater,MI,41.9403263,-85.0005215
Centralia,IL,38.5250491,-89.1334037
Ringwood,NJ,41.113429,-74.2454254
Speedway,IN,39.8022653,-86.2672127
Enumclaw,WA,47.2047793,-121.9916371
Baraboo,WI,43.4704014,-89.7437844
Northlake,IL,41.9172526,-87.8956185
Escanaba,MI,45.7455707,-87.0647434
Eatontown,NJ,40.2962222,-74.0509725
Freeport,TX,28.9541368,-95.3596617
Webb City,MO,37.1435741,-94.4634702
Woodward,OK,36.4336481,-99.3903862
Melissa,TX,33.2862455,-96.5722411
James Island,SC,32.7276779,-79.9556455
Kingsburg,CA,36.5138398,-119.5538929
Canton,MS,32.612602,-90.0367512
Platteville,WI,42.7342942,-90.4784451
Emeryville,CA,37.8314089,-122.2865266
Bainbridge,GA,30.9038252,-84.5754768
Little Chute,WI,44.2799872,-88.3184394
Sedro-Woolley,WA,48.5049158,-122.23494
Grantsville,UT,40.6000817,-112.4635316
Somerville,NJ,40.5742696,-74.60988
Neosho,MO,36.8665201,-94.3701651
South Charleston,WV,38.3495005,-81.69073742
Haverstraw,NY,41.1976502,-73.9640541
Leeds,AL,33.5439212,-86.5427551
Abbeville,LA,29.9746502,-92.1342921
East Bethel,MN,45.3194095,-93.2024487
Festus,MO,38.2207112,-90.3959504
Blackfoot,ID,43.190039,-112.348357
Sylacauga,AL,33.1731716,-86.2516406
Jefferson,GA,34.1170537,-83.5723876
Riverview,MI,42.1742073,-83.1793697
Smithfield,UT,41.838429,-111.8328045
Weatherford,OK,35.5261633,-98.7075744
Cloquet,MN,46.7217279,-92.4613669
Spring Lake,NC,35.1679396,-78.9728056
Macedonia,OH,41.313667,-81.50845
Jerome,ID,42.702266,-114.2867043
Babylon,NY,40.6956552,-73.3256753
Hasbrouck Heights,NJ,40.8579293,-74.0816693
Union,MO,38.4444071,-91.0044454
Moncks Corner,SC,33.1973235,-80.01094796
Garden City,ID,43.622111,-116.238178
Somersworth,NH,43.2625585,-70.8645872
Norton,OH,41.0292217,-81.6381795
Red Bank,NJ,40.3470543,-74.0643065
East Grand Rapids,MI,42.9412024,-85.6097309
St. Peter,MN,44.3238384,-93.9585295
Lansing,KS,39.248739,-94.900246
Brookhaven,MS,31.5790667,-90.4407122
Winfield,KS,37.2397486,-96.9955919
Norwalk,IA,41.4755492,-93.6788876
Robinson,TX,31.4676687,-97.1147226
Port Washington,WI,43.3872247,-87.875644
South Miami,FL,25.7076017,-80.2933846
Harrison,OH,39.25611035,-84.79149017
Greensburg,IN,39.3372722,-85.483581
Vineyard,UT,40.31512555,-111.7539509
Madison,IN,38.7358933,-85.3799577
Port Lavaca,TX,28.6149968,-96.6260892
Richfield,WI,44.5545475,-90.13904506
Clawson,MI,42.5333682,-83.1463166
Healdsburg,CA,38.6106812,-122.870138
Lake Station,IN,41.5750369,-87.2389246
Minden,LA,32.6154278,-93.2868354
Red Bank,TN,35.1167484,-85.2925214
Brown Deer,WI,43.1744352,-87.972722
Crestwood,MO,38.558816,-90.37577772
South Lyon,MI,42.451377,-83.659179
Malibu,CA,34.035591,-118.689423
Smyrna,DE,39.2998339,-75.6046494
Newman,CA,37.3139487,-121.0204222
Crossville,TN,35.949684,-85.0274835
Tomball,TX,30.0971621,-95.6160549
Florida City,FL,25.4480101,-80.479102
Bucyrus,OH,40.8083909,-82.9754649
Wanaque,NJ,41.0381526,-74.2940378
Green River,WY,41.5290933,-109.466473
Scotts Valley,CA,37.0510595,-122.014684
Dunkirk,NY,42.479502,-79.333932
Spearfish,SD,44.490817,-103.85937
Arlington,TN,35.2964487,-89.6617313
Milford,DE,38.9130453,-75.4278733
Excelsior Springs,MO,39.3417244,-94.2223507
Grafton,WI,43.3197265,-87.9534226
Okmulgee,OK,35.6234738,-95.960341
Eufaula,AL,31.8912717,-85.1454876
Glen Rock,NJ,40.9628758,-74.1329208
Cocoa Beach,FL,28.3298487,-80.62054664
Douglas,GA,31.5088073,-82.8498654
Clute,TX,29.0246906,-95.3988291
Freehold,NJ,40.2601096,-74.2737573
Arkansas City,KS,37.0622562,-97.0388338
Martinsville,IN,39.4278253,-86.428328
Plano,IL,41.662877,-88.5366814
Guthrie,OK,35.8789231,-97.4252772
Evanston,WY,41.2682462,-110.963758
Branson,MO,36.6411357,-93.2175285
Franklin,OH,39.5589474,-84.3041074
Salem,OH,40.9008923,-80.8567502
Portales,NM,34.1861922,-103.334397
Cedarburg,WI,43.2966545,-87.9875348
Maryville,MO,40.3460468,-94.8723858
Beachwood,OH,41.464498,-81.508732
Seven Hills,OH,41.3953304,-81.6762392
Somerset,KY,37.0920222,-84.6041084
Elk City,OK,35.4119944,-99.4042592
El Campo,TX,29.1966405,-96.2696867
Bridgeton,MO,38.7566055,-90.42352
Mexico,MO,39.1697626,-91.8829484
Archdale,NC,35.914581,-79.9719831
Mendota,CA,36.7535486,-120.3815579
Lawrenceburg,KY,38.0371378,-84.8962551
Oskaloosa,IA,41.2963365,-92.6449612
Bogalusa,LA,30.7910204,-89.8486858
Florham Park,NJ,40.7881643,-74.3891647
Fredericksburg,TX,30.2752011,-98.8719843
Yeadon,PA,39.931309,-75.25826916
Wallington,NJ,40.8531553,-74.1137537
Roma,TX,26.4070669,-99.0055462
Lovington,NM,32.9442913,-103.3484348
Campbellsville,KY,37.3433974,-85.3419069
Emmaus,PA,40.53668815,-75.49494441
Magnolia,AR,33.2670725,-93.2393341
Fort Morgan,CO,40.2502582,-103.799951
Webster,TX,29.5351724,-95.1161564
Elizabethtown,PA,40.153364,-76.6042521
Show Low,AZ,34.2542084,-110.029832
River Edge,NJ,40.9287098,-74.0398622
Woods Cross,UT,40.8716964,-111.8925775
Byram,MS,32.1917815,-90.27830814
Lyndon,KY,38.2567376,-85.6016275
Signal Hill,CA,33.804826,-118.168259
Urbana,OH,40.1083912,-83.7524298
Fenton,MI,42.7978061,-83.7049498
Schiller Park,IL,41.9558637,-87.8708965
Los Alamitos,CA,33.8038865,-118.0772433
Minooka,IL,41.4553084,-88.2617305
Hillsborough,CA,37.557252,-122.3625291
Sandy,OR,45.3974065,-122.2614548
Collegedale,TN,35.0531301,-85.0502277
Summerfield,NC,36.2087468,-79.9047583
Tarrytown,NY,41.065586,-73.86732932
Ravenna,OH,41.157557,-81.242047
Bellmawr,NJ,39.8676134,-75.0946183
Mendota Heights,MN,44.8835768,-93.1382749
Haysville,KS,37.5644615,-97.3522675
Tega Cay,SC,35.024312,-81.0278546
Haddonfield,NJ,39.8915022,-75.0376707
Beachwood,NJ,39.939007,-74.1929188
Hartsville/Trousdale County,TN,36.3908826,-86.1672107
Canyon Lake,CA,33.6836539,-117.2626151
Burkburnett,TX,34.0978711,-98.5706134
Lighthouse Point,FL,26.275636,-80.0872654
Robstown,TX,27.7903032,-97.6688843
Pontiac,IL,40.8808666,-88.6297839
North Logan,UT,41.7693747,-111.8046654
Big Lake,MN,45.3324647,-93.7460804
Gloucester City,NJ,39.8918622,-75.1161897
Grand Rapids,MN,47.237166,-93.530214
Lincolnton,NC,35.473745,-81.2545251
Waupun,WI,43.633216,-88.7296352
Camp Verde,AZ,34.5636358,-111.854317
Weddington,NC,35.0223708,-80.7609035
Placerville,CA,38.7296252,-120.798546
Ridgefield,NJ,40.8342669,-74.0087505
Ionia,MI,42.9469688,-85.0713945
Poulsbo,WA,47.7391366,-122.63928
Springdale,OH,39.287002,-84.4852213
Niles,MI,41.8297694,-86.2541768
Piedmont,CA,37.8243715,-122.231635
Selma,TX,29.5848923,-98.305779
Satellite Beach,FL,28.1761233,-80.5900519
Guttenberg,NJ,40.7920454,-74.0037505
Franklin Lakes,NJ,41.0167639,-74.2057012
Summit,IL,41.7880876,-87.810334
Yorktown,IN,40.1736547,-85.4941396
Town and Country,MO,38.6122751,-90.4634532
Fulton,NY,41.1201877,-74.0117967
Jefferson Hills,PA,40.2911809,-79.9319942
Lindon,UT,40.3432857,-111.7207608
Campton Hills,IL,41.9361328,-88.3997579
Woodbury,NY,40.8182104,-73.47085685
Merriam,KS,39.0168058,-94.689947
Grandview,WA,46.2509653,-119.9017049
Lower Burrell,PA,40.5882821,-79.7298187
Westwood,NJ,40.9912087,-74.0326395
Cleveland,MS,33.7440023,-90.7248187
Bolivar,MO,37.6110502,-93.4107968
Lake Grove,NY,40.8591629,-73.11791906
Coshocton,OH,40.2720151,-81.8595757
Grosse Pointe Park,MI,42.3816896,-82.9313655
Grand Haven,MI,43.0630734,-86.2283864
Two Rivers,WI,44.1538845,-87.5692479
Manchester,TN,35.4817432,-86.0885993
Lawrenceburg,TN,35.2423023,-87.3347389
Dobbs Ferry,NY,41.0110045,-73.87141454
Sonoma,CA,38.5110803,-122.8473388
Peru,IN,40.7536528,-86.0688811
Snyder,TX,32.7180803,-100.918231
Suffern,NY,41.1151372,-74.1493948
Munhall,PA,40.3922914,-79.9000499
Guymon,OK,36.6828041,-101.4815493
Ontario,OR,44.0265525,-116.9629378
Pompton Lakes,NJ,41.0053753,-74.2907042
Kings Mountain,NC,35.2450607,-81.3410516
Sussex,WI,43.1339001,-88.2220372
Burlington,WI,42.6780758,-88.27619
Ocean City,NJ,39.2776156,-74.5746001
Gonzales,LA,30.2385294,-90.9200987
West Point,UT,41.1227621,-112.0933881
Liberty Lake,WA,47.6681145,-117.1048656
Spencer,IA,43.1413578,-95.1444393
Eureka,MO,38.5025537,-90.6279044
Heath,OH,40.0228421,-82.4445991
New Albany,OH,40.0811745,-82.8087864
Malvern,AR,34.3625823,-92.8092694
Vermillion,SD,42.7795273,-96.929101
Cusseta-Chattahoochee County,GA,32.3047293,-84.77638308
Picayune,MS,30.5254692,-89.6795084
Oneida,NY,43.0943244,-75.6508149
Waynesboro,PA,39.7557827,-77.5776512
Raymondville,TX,26.4814565,-97.783051
Batesville,AR,35.769799,-91.6409722
Montgomery,OH,39.2282432,-84.3539662
Yazoo City,MS,32.8550965,-90.4056469
Sturgis,MI,41.799217,-85.4191482
Kearney,MO,39.3731886,-94.3621376
Pleasanton,TX,28.967194,-98.4786269
Newport,OR,44.636755,-124.053442
Essex Junction,VT,44.4906817,-73.11136
Pleasant View,UT,41.3199145,-111.9939299
Wasilla,AK,61.5824216,-149.4425638
River Forest,IL,41.8978091,-87.8139483
Mount Kisco,NY,41.20466,-73.73038231
Smithville,MO,39.3868396,-94.5815937
Sierra Madre,CA,34.1616729,-118.052845
Totowa,NJ,40.9050988,-74.2098679
Highland Park,MI,42.4055981,-83.0965829
Riverton,WY,43.0247245,-108.380727
North Branch,MN,45.5113515,-92.9802176
Castle Pines,CO,39.448694,-104.839552
Burr Ridge,IL,41.7502971,-87.9161818
Galena Park,TX,29.7335616,-95.2302123
Camden,AR,33.5845582,-92.8343294
Bellmead,TX,31.5940545,-97.1088903
Morgan City,LA,29.6993748,-91.20677
Little Ferry,NJ,40.8528777,-74.0420848
Muskegon Heights,MI,43.201126,-86.238946
Prineville,OR,44.2998261,-120.834972
Mapleton,UT,40.1302338,-111.5785281
Fruitland Park,FL,28.8613765,-81.9064705
Granbury,TX,32.4407788,-97.7926088
Arkadelphia,AR,34.1209292,-93.053784
Gig Harbor,WA,47.3259697,-122.5878659
Tarboro,NC,35.8968236,-77.5358049
Crestwood,IL,41.6611444,-87.7525511
Farmersville,CA,36.2977283,-119.2067767
Darby,PA,39.92158605,-75.26381975
DeForest,WI,43.2477691,-89.3437277
Avon Park,FL,27.5960827,-81.5060858
Van Wert,OH,40.8616225,-84.5755178
Newcastle,OK,35.23462,-97.61325774
Shelton,WA,47.2150945,-123.100706
Lansdowne,PA,39.9381682,-75.2718507
Brooklyn,OH,41.439754,-81.7405559
Millington,TN,35.3414745,-89.8973084
Wyomissing,PA,40.329537,-75.9652117
Petal,MS,31.3465627,-89.2600605
Anderson,CA,40.448208,-122.2977815
Silverton,OR,45.0049305,-122.7832947
Pearsall,TX,28.8921939,-99.095033
Rockport,TX,28.0205733,-97.0544341
East Liverpool,OH,40.6186756,-80.5772928
Sebring,FL,27.4957453,-81.4410425
DeRidder,LA,30.846201,-93.289281
Monmouth,OR,44.8486414,-123.2290777
Burley,ID,42.5357428,-113.792794
Waterloo,IL,38.3358857,-90.1498341
Oregon,WI,42.9259657,-89.3842779
Fairfield,AL,33.47568775,-86.91666696
Monroe,WI,42.6018298,-89.6392396
Covington,LA,30.4754702,-90.1009108
Jackson,WY,43.479965,-110.761815
Morro Bay,CA,35.3658075,-120.849901
Marinette,WI,45.0999594,-87.6307265
Corning,NY,42.1026041,-76.9216614
Ironton,OH,38.5367471,-82.6829406
Star,ID,43.70541775,-116.510636
Milton,FL,30.6324149,-87.0396881
Cordele,GA,31.9635074,-83.7823938
Columbia,IL,38.4428078,-90.1997949
Roscoe,IL,42.4133505,-89.0092742
Little Canada,MN,45.0269101,-93.0877197
Alpine,UT,40.453253,-111.7779596
Cadillac,MI,44.3353211,-85.5741088
Farmington,MI,42.4644795,-83.3763219
Exeter,CA,36.2960613,-119.1420517
Martin,TN,36.3432777,-88.8503514
Bernalillo,NM,35.21287095,-106.7132485
Atchison,KS,39.545816,-95.3326052
Cape Canaveral,FL,28.45077,-80.52662
Sweetwater,TX,32.4709519,-100.405938
Jacinto City,TX,29.7673433,-95.2336723
Worth,IL,41.6899779,-87.7974139
Cottage Grove,OR,43.7974729,-123.0588963
Pecos,TX,30.7857437,-102.8065415
Bedford Heights,OH,41.4143826,-81.5061146
Fox Lake,IL,42.3966874,-88.1836965
Palatka,FL,29.6487882,-81.6372111
Fountain Inn,SC,34.6912995,-82.19889996
Vernal,UT,40.4556825,-109.5284741
Wellington,CO,40.7038712,-105.0085856
Ogdensburg,NY,44.694285,-75.486374
East Stroudsburg,PA,40.9995386,-75.1812913
Sumner,WA,47.2061882,-122.2312383
Celina,OH,40.5489358,-84.5702338
Fairfield,IA,41.0087364,-91.9626486
Pine Hill,NJ,39.7859965,-74.99722515
Shasta Lake,CA,40.6799638,-122.3626507
West Point,MS,33.6076186,-88.6503255
Vidor,TX,30.1316001,-94.0154542
Vidalia,GA,32.2176855,-82.4134614
Portage,WI,43.539494,-89.461334
Bellefontaine Neighbors,MO,38.7403281,-90.2265001
Vermilion,OH,41.4219889,-82.3646068
Bonham,TX,33.5822077,-96.1785028
Troy,IL,38.7254785,-89.91404193
Lyons,IL,41.811108,-87.8232695
Miami Shores,FL,25.8631515,-80.1928253
Big Rapids,MI,43.698078,-85.483656
Rincon,GA,32.2960289,-81.2353905
Taylorville,IL,39.548935,-89.294533
Columbia,PA,40.034094,-76.50041769
Beverly Hills,MI,42.5226219,-83.241357
Richmond Heights,OH,41.552829,-81.510121
Sedona,AZ,34.8679599,-111.7617165
London,OH,39.8864493,-83.448253
Union City,TN,36.4242303,-89.0570096
Vernon,TX,34.1513105,-99.2860857
Storm Lake,IA,42.6453271,-95.1992916
Fort Madison,IA,40.6299403,-91.3151908
Elgin,TX,30.3495084,-97.371118
Nanticoke,PA,41.2052654,-76.0049353
Hillsdale,NJ,41.0025975,-74.0404175
Fredonia,NY,42.440058,-79.331711
Helena-West Helena,AR,34.539412,-90.6155926
Forest Acres,SC,34.0193221,-80.9898128
Reading,OH,39.2236694,-84.4421641
Cambridge,OH,40.031183,-81.5884561
Arden Hills,MN,45.0761409,-93.1666945
Orange Cove,CA,36.624394,-119.31373
Independence,OR,44.8560029,-123.1913034
Greencastle,IN,39.6444898,-86.8647316
Doraville,GA,33.8981579,-84.2832564
Melvindale,MI,42.2825383,-83.175203
Sauk Village,IL,41.4883685,-87.5675414
Pella,IA,41.4080534,-92.9163091
Barrington,IL,42.1539141,-88.1361888
Great Neck,NY,40.8034695,-73.73215755
Mount Airy,NC,36.4993297,-80.6071609
Victoria,MN,44.8585738,-93.6616266
Massena,NY,44.928106,-74.892082
