426,Cranston,Rhode Island,81456,2.50%,41.7809588,-71.4371257
427,Somerville,Massachusetts,81360,4.90%,42.3875968,-71.0994968
428,Folsom,California,81328,54.20%,38.6779591,-121.1760583
429,Springdale,Arkansas,81125,69.50%,36.1867442,-94.1288142
430,Deerfield Beach,Florida,81066,8.90%,26.318342,-80.0996306
431,Warwick,Rhode Island,81004,-5.70%,41.7002024,-71.4161108
432,Cicero,Illinois,80796,-5.40%,41.8455398,-87.7540199
433,Farmington Hills,Michigan,80612,-1.70%,42.4853125,-83.3771553
434,Brooklyn Park,Minnesota,80389,19.00%,45.1004807,-93.3443585
435,Lawrence,Massachusetts,80028,10.80%,42.7070354,-71.1631137
436,Plymouth,Minnesota,79768,20.70%,45.0065149,-93.46651
437,Buckeye,Arizona,79620,716.00%,33.3703197,-112.583776
438,Georgetown,Texas,79604,178.30%,30.6326942,-97.6772311
439,Cedar Park,Texas,79462,204.10%,30.5217116,-97.827833
440,Tustin,California,79348,17.10%,33.7458511,-117.826166
441,Lakewood,California,79307,-0.10%,33.8503463,-118.1171914
442,Perris,California,79291,117.80%,33.7825194,-117.2286478
443,Flower Mound,Texas,79135,52.80%,33.0283854,-97.0867203
444,Pharr,Texas,79112,66.90%,26.1947962,-98.1836216
445,Loveland,Colorado,78877,52.00%,40.3977612,-105.0749801
446,Boynton Beach,Florida,78679,29.80%,26.5256179,-80.0666026
447,New Rochelle,New York,78557,8.60%,40.9115386,-73.7826363
448,Temple,Texas,78439,42.00%,31.098207,-97.3427847
449,Lake Charles,Louisiana,78396,9.10%,30.2265949,-93.2173759
450,Jonesboro,Arkansas,78394,40.50%,35.8428646,-90.7034522
451,Napa,California,78130,7.20%,38.2971367,-122.2855293
452,Parma,Ohio,78103,-8.60%,41.3822398,-81.7355692
453,Layton,Utah,78014,32.50%,41.0751048,-111.9741925
454,Alameda,California,77624,7.00%,37.6090291,-121.899142
455,Warner Robins,Georgia,77617,55.90%,32.6200973,-83.606568
456,Rapid City,South Dakota,77503,29.00%,44.0869329,-103.2274481
457,Bloomington,Illinois,77330,17.70%,40.4797828,-88.9939147
458,Gastonia,North Carolina,77273,14.20%,35.2622158,-81.1838794
459,Baytown,Texas,77192,15.80%,29.7355047,-94.9774274
460,Upland,California,77140,12.00%,34.09751,-117.6483876
461,Racine,Wisconsin,76760,-6.20%,42.7260523,-87.7825242
462,Scranton,Pennsylvania,76653,1.00%,41.4086874,-75.6621294
463,South Jordan,Utah,76598,158.20%,40.5584882,-111.9367107
464,Bellflower,California,76435,4.70%,33.8825705,-118.1167679
465,Kalamazoo,Michigan,76200,-1.00%,42.291707,-85.5872286
466,San Ramon,California,75995,69.10%,37.7648021,-121.9544387
467,Bethlehem,Pennsylvania,75815,6.30%,40.6178915,-75.3786521
468,Wyoming,Michigan,75667,8.70%,42.9132581,-85.7057035
469,Hammond,Indiana,75522,-8.80%,41.5833658,-87.500043
470,Missoula,Montana,75516,30.80%,46.8701049,-113.995267
471,Missouri City,Texas,75457,41.00%,29.6185669,-95.5377215
472,Pasco,Washington,75432,121.50%,46.2306739,-119.0921006
473,Baldwin Park,California,75251,-0.90%,34.0854739,-117.9611761
474,Iowa City,Iowa,75130,19.50%,41.6612561,-91.5299106
475,Rancho Cordova,California,75087,39.70%,38.567526,-121.2232054
476,Rock Hill,South Carolina,75048,47.80%,34.9248667,-81.0250784
477,Flagstaff,Arizona,75038,41.30%,35.1987522,-111.6518229
478,Gary,Indiana,74879,-26.90%,41.6020962,-87.3370647
479,St. Joseph,Missouri,74875,1.00%,39.7686055,-94.8466322
480,Arlington Heights,Illinois,74760,-2.20%,42.0811563,-87.9802164
481,Bolingbrook,Illinois,74545,30.80%,41.7003302,-88.0717708
482,Rochester Hills,Michigan,74516,8.00%,42.6583661,-83.1499322
483,Framingham,Massachusetts,74416,,42.3095704,-71.4413097
484,Union City,California,74107,9.80%,37.5963232,-122.0816297
485,Appleton,Wisconsin,74098,5.20%,44.2613967,-88.4069744
486,Turlock,California,73631,29.20%,37.4946568,-120.8465941
487,Camden,New Jersey,73562,-7.70%,39.9448402,-75.1198911
488,Bismarck,North Dakota,73529,31.70%,46.808327,-100.783739
489,Evanston,Illinois,73473,-0.90%,42.0447388,-87.6930459
490,Apple Valley,California,73453,34.50%,34.5008311,-117.1858759
491,Schaumburg,Illinois,72887,-3.20%,42.0333608,-88.083406
492,Woodbury,Minnesota,72828,55.00%,44.919896,-92.9339449
493,Kissimmee,Florida,72717,47.90%,28.2918995,-81.4075838
494,Southfield,Michigan,72689,-7.10%,42.4733689,-83.2218731
495,Maple Grove,Minnesota,72622,41.30%,45.0984983,-93.4419222
496,Pittsburg,California,72588,26.90%,38.0181745,-121.8901232
497,New Britain,Connecticut,72495,1.30%,41.6612104,-72.7795419
498,Jacksonville,North Carolina,72436,10.10%,34.7494749,-77.4208221
499,Mansfield,Texas,72419,154.80%,32.5631924,-97.1416768
500,Waukesha,Wisconsin,72299,10.00%,43.0053145,-88.2473643
501,Frederick,Maryland,72244,36.00%,39.415779,-77.4127562
502,Albany,Georgia,72130,-5.90%,31.5782062,-84.1556809
503,Pawtucket,Rhode Island,72117,-1.20%,41.878711,-71.3825558
504,Redmond,Washington,71929,57.60%,47.6694141,-122.1238767
505,Lauderhill,Florida,71868,7.30%,26.1403635,-80.2133808
506,Lafayette,Indiana,71721,16.70%,40.4211664,-86.8943695
507,Gulfport,Mississippi,71705,0.30%,30.3674198,-89.0928155
508,Redlands,California,71513,11.70%,34.0550328,-117.1827445
509,Weston,Florida,71166,40.00%,26.10315835,-80.40284231
510,St. Charles,Missouri,71028,17.00%,38.7877791,-90.6747372
511,Decatur,Illinois,70746,-13.60%,39.8454163,-88.9524151
512,North Port,Florida,70724,204.20%,27.044224,-82.2359254
513,North Richland Hills,Texas,70670,26.20%,32.8342952,-97.2289029
514,Greenville,South Carolina,70635,24.50%,34.851354,-82.3984882
515,Bowling Green,Kentucky,70543,42.40%,36.9903199,-86.4436018
516,Broomfield,Colorado,70465,78.10%,39.9403995,-105.0520809
517,Canton,Ohio,70447,-12.90%,40.7985464,-81.3749508
518,Marysville,Washington,70298,139.60%,48.0517429,-122.1768209
519,Walnut Creek,California,70166,8.60%,37.9020731,-122.0618702
520,Wilmington,Delaware,70166,-3.50%,39.7459468,-75.546589
521,Camarillo,California,69888,21.50%,34.2176371,-119.0383541
522,Lynwood,California,69887,0.00%,33.924831,-118.2024154
523,Lehi,Utah,69724,254.20%,40.3881114,-111.8486019
524,Passaic,New Jersey,69703,2.60%,40.8567663,-74.1284764
525,Homestead,Florida,69523,117.80%,25.4718946,-80.4759905
526,Delray Beach,Florida,69451,15.10%,26.4614625,-80.0728201
527,Davis,California,69413,17.30%,38.545379,-121.744583
528,Lake Elsinore,California,69283,136.70%,33.6680772,-117.3272615
529,Daytona Beach,Florida,69186,8.40%,29.2108147,-81.0228331
530,Dothan,Alabama,68941,18.20%,31.2237434,-85.3933906
531,Rocklin,California,68823,84.70%,38.7907339,-121.2357828
532,Eau Claire,Wisconsin,68802,10.70%,44.811349,-91.4984941
533,Rogers,Arkansas,68669,72.00%,36.3320197,-94.1185366
534,Castle Rock,Colorado,68484,227.20%,39.3722552,-104.8586826
535,St. Cloud,Minnesota,68462,14.50%,45.5616075,-94.1642004
536,Bossier City,Louisiana,68159,20.60%,32.5369356,-93.6952689
537,Rockville,Maryland,68079,42.30%,39.0817985,-77.1516844
538,Muncie,Indiana,67999,-4.00%,40.1936892,-85.3865271
539,Gaithersburg,Maryland,67985,28.60%,39.1399187,-77.1929215
540,Union City,New Jersey,67982,1.30%,40.7795455,-74.0237512
541,West Des Moines,Iowa,67899,43.90%,41.5645337,-93.7595281
542,South San Francisco,California,67789,11.80%,37.6535403,-122.4168664
543,Yorba Linda,California,67644,14.40%,33.8901096,-117.8249705
544,Conway,Arkansas,67638,54.80%,35.2521996,-92.6888936
545,Lodi,California,67586,17.50%,38.1301968,-121.2724473
546,Palatine,Illinois,67482,1.70%,42.1105779,-88.0336888
547,Ankeny,Iowa,67355,144.10%,41.7318715,-93.6003837
548,Mount Vernon,New York,67345,-1.50%,40.9125815,-73.8370786
549,Rowlett,Texas,67339,49.20%,32.9029017,-96.56388
550,Waterloo,Iowa,67328,-2.00%,42.4979693,-92.3329637
551,Lakeville,Minnesota,67317,54.40%,44.650051,-93.2432791
552,Alpharetta,Georgia,67213,44.20%,34.0709576,-84.2747329
553,Jackson,Tennessee,67191,12.10%,35.6144446,-88.8177418
554,Yuba City,California,67010,31.10%,39.1404477,-121.6169108
555,Oshkosh,Wisconsin,67004,5.70%,44.0206919,-88.5408574
556,Victoria,Texas,66916,10.50%,28.8026443,-96.9766308
557,Johnson City,Tennessee,66906,19.40%,36.3134398,-82.3534728
558,Redondo Beach,California,66749,5.10%,33.8455911,-118.3886766
559,Tamarac,Florida,66721,19.20%,26.2048464,-80.2708048
560,Laguna Niguel,California,66385,5.60%,33.5225261,-117.7075526
561,Eagan,Minnesota,66372,4.10%,44.818173,-93.1659179
562,Kenner,Louisiana,66340,-5.70%,29.9942265,-90.2417806
563,Auburn,Alabama,66259,42.90%,32.6098566,-85.4807825
564,Ames,Iowa,66258,30.10%,42.0267567,-93.6170448
565,Portland,Maine,66215,3.10%,43.6610277,-70.2548596
566,North Little Rock,Arkansas,65903,8.70%,34.769536,-92.2670941
567,Sammamish,Washington,65892,89.30%,47.6088445,-122.0423067
568,Madera,California,65860,50.70%,36.9622745,-120.0594685
569,Shawnee,Kansas,65807,35.30%,39.0273676,-95.7627535
570,Jupiter,Florida,65791,64.90%,26.9342246,-80.0942087
571,Doral,Florida,65741,211.10%,25.8195424,-80.3553302
572,Blaine,Minnesota,65607,44.20%,45.1607987,-93.2349489
573,Tulare,California,65496,42.70%,36.2516475,-118.852583
574,Youngstown,Ohio,65469,-19.80%,41.1035786,-80.6520161
575,Wellington,Florida,65398,68.40%,26.63799875,-80.25590781
576,Pflugerville,Texas,65380,171.70%,30.4393696,-97.6200043
577,Palo Alto,California,65364,11.50%,37.4443293,-122.1598465
578,Schenectady,New York,65273,5.70%,42.8142432,-73.9395687
579,Harlingen,Texas,65022,10.50%,26.1907543,-97.6960599
580,Bayonne,New Jersey,64897,4.90%,40.6687141,-74.1143091
581,Eden Prairie,Minnesota,64893,17.40%,44.8546856,-93.470786
582,Port Orange,Florida,64842,39.20%,29.10162805,-81.01059618
583,Dublin,California,64826,111.50%,37.7021521,-121.9357918
584,San Marcos,Texas,64776,77.80%,29.8826436,-97.9405828
585,Noblesville,Indiana,64668,115.10%,40.0455918,-86.0085955
586,Santa Cruz,California,64608,15.60%,37.050096,-121.9905908
587,Janesville,Wisconsin,64575,6.80%,42.6829765,-89.0226793
588,San Clemente,California,64558,27.60%,33.4270275,-117.6124179
589,Brentwood,California,64474,160.60%,37.9317766,-121.696026
590,East Orange,New Jersey,64367,-7.70%,40.767323,-74.2048677
591,Cheyenne,Wyoming,64235,20.20%,41.139981,-104.820246
592,Eastvale,California,64157,,33.9747067,-117.566541
593,Chapel Hill,North Carolina,64051,33.30%,35.9131542,-79.05578
594,Haverhill,Massachusetts,64014,8.20%,42.7777829,-71.0767724
595,Lorain,Ohio,63855,-7.00%,41.4673238,-82.1781904
596,Grand Junction,Colorado,63597,39.30%,39.063956,-108.5507317
597,Springfield,Oregon,63230,18.10%,44.0462362,-123.0220289
598,Coon Rapids,Minnesota,62998,2.00%,45.1728923,-93.3023898
599,Idaho Falls,Idaho,62888,23.00%,43.4887907,-112.03628
600,North Miami,Florida,62822,5.10%,25.8900949,-80.1867138
601,Encinitas,California,62709,7.70%,33.0369867,-117.2919818
602,Skokie,Illinois,62700,-1.00%,42.0333694,-87.7333972
603,Leander,Texas,62608,641.00%,30.5603086,-97.8553655
604,Waltham,Massachusetts,62495,5.50%,42.3756401,-71.2358004
605,Council Bluffs,Iowa,62166,6.50%,41.2621283,-95.8613912
606,Hamilton,Ohio,62082,2.40%,39.3995067,-84.5613428
607,Moore,Oklahoma,62055,50.30%,35.3395135,-97.4867045
608,Pico Rivera,California,62027,-2.30%,33.9830688,-118.096735
609,Montebello,California,61954,-0.40%,34.0159398,-118.111975
610,Millcreek,Utah,61450,,40.6992918,-111.8555839
611,Sanford,Florida,61448,56.70%,28.8117345,-81.2680223
612,National City,California,61394,13.00%,32.6781085,-117.0991967
613,Burnsville,Minnesota,61339,1.70%,44.7670567,-93.2773887
614,Coconut Creek,Florida,61248,38.40%,26.2517482,-80.1789351
615,Lakewood,Washington,61037,4.40%,47.1717649,-122.518458
616,Taylor,Michigan,60922,-7.60%,42.240872,-83.2696509
617,Novi,Michigan,60896,28.20%,42.48059,-83.4754913
618,Marietta,Georgia,60867,-0.90%,33.9528472,-84.5496148
619,Ocala,Florida,60786,27.80%,29.1871986,-82.1400923
620,Terre Haute,Indiana,60622,1.80%,39.4667025,-87.4139119
621,Woodland,California,60548,21.70%,38.6786109,-121.7733285
622,Petaluma,California,60520,10.30%,38.2325829,-122.636465
623,La Habra,California,60513,1.70%,33.9316066,-117.9454867
624,Malden,Massachusetts,60470,7.40%,42.4250964,-71.066163
625,Commerce City,Colorado,60336,185.30%,39.8083196,-104.9338675
626,Owensboro,Kentucky,60131,10.80%,37.7742152,-87.1133304
627,Bristol,Connecticut,59947,-0.50%,41.6735209,-72.9464859
628,West Allis,Wisconsin,59890,-1.90%,43.0166806,-88.0070315
629,Taylorsville,Utah,59805,1.70%,40.6677096,-111.9385867
630,Utica,New York,59750,-1.10%,43.1009031,-75.2326641
631,Monterey Park,California,59669,-0.80%,34.051522,-118.129807
632,Bonita Springs,Florida,59637,80.40%,26.3618039,-81.79313612
633,Porterville,California,59599,29.70%,36.06523,-119.0167679
634,Greenwood,Indiana,59458,61.80%,39.6136578,-86.1066526
635,Bartlett,Tennessee,59440,34.40%,35.2045329,-89.8739753
636,Bradenton,Florida,59439,18.70%,27.4989278,-82.5748194
637,Vineland,New Jersey,59439,6.50%,39.4862777,-75.0254256
638,Pontiac,Michigan,59438,-12.10%,42.6389216,-83.2910468
639,Meriden,Connecticut,59395,1.90%,41.5381535,-72.8070435
640,Gardena,California,59329,2.40%,33.8963593,-118.3053037
641,Apex,North Carolina,59300,179.20%,35.7325352,-78.8505516
642,Royal Oak,Michigan,59277,-1.10%,42.4894801,-83.1446485
643,Cupertino,California,59276,12.60%,37.3228934,-122.0322895
644,Lancaster,Pennsylvania,59265,4.30%,40.03813,-76.3056686
645,La Mesa,California,59249,8.10%,32.7678288,-117.0230839
646,Gilroy,California,59032,41.50%,37.0065078,-121.5631723
647,St. Clair Shores,Michigan,58984,-6.30%,42.4969652,-82.8890965
648,Des Plaines,Illinois,58899,3.10%,42.0415823,-87.8873916
649,Springfield,Ohio,58877,-10.60%,39.9234046,-83.810138
650,Corvallis,Oregon,58856,19.00%,44.5645659,-123.2620435
651,Margate,Florida,58796,8.90%,26.2445263,-80.206436
652,Bowie,Maryland,58643,12.20%,38.9424464,-76.7301718
653,Casa Grande,Arizona,58632,117.60%,32.8795022,-111.757352
654,Caldwell,Idaho,58481,111.50%,43.6678736,-116.6894156
655,San Rafael,California,58440,4.10%,37.9735346,-122.5310874
656,Great Falls,Montana,58434,2.30%,47.5048851,-111.29189
657,Sarasota,Florida,58285,10.90%,27.3365805,-82.5308545
658,Richland,Washington,58225,49.50%,46.2804298,-119.2752055
659,St. Peters,Missouri,58212,13.00%,38.791612,-90.5958468
660,Hendersonville,Tennessee,58113,41.50%,36.3049177,-86.621443
661,White Plains,New York,58109,9.00%,41.0339862,-73.7629097
662,Huntersville,North Carolina,58098,122.20%,35.4108278,-80.8429304
663,Santee,California,58081,9.40%,32.8383828,-116.9739167
664,Kokomo,Indiana,58020,23.70%,40.4864444,-86.1336351
665,Arcadia,California,57939,8.90%,34.1362075,-118.0401497
666,Casper,Wyoming,57931,16.50%,42.8501191,-106.325138
667,Dubuque,Iowa,57882,0.30%,42.5006243,-90.6647985
668,Orland Park,Illinois,57857,12.50%,41.630663,-87.8536288
669,Weymouth Town,Massachusetts,57746,,42.2212188,-70.9391625
670,Parker,Colorado,57706,133.20%,39.5184514,-104.7612638
671,Palm Beach Gardens,Florida,57704,58.90%,26.8233946,-80.1386547
672,Hanford,California,57703,37.50%,36.3274502,-119.6456844
673,Huntington Park,California,57509,-6.30%,33.9827043,-118.2120343
674,Taunton,Massachusetts,57464,2.30%,41.8946107,-71.11113
675,Midwest City,Oklahoma,57407,5.70%,35.4495097,-97.3967025
676,Medford,Massachusetts,57341,3.00%,42.4184296,-71.1061639
677,Euless,Texas,57197,23.60%,32.8457865,-97.06671425
678,Shoreline,Washington,57027,7.20%,47.7564667,-122.3437497
679,Smyrna,Georgia,56666,27.20%,33.883887,-84.5147454
680,Pocatello,Idaho,56637,9.80%,42.8620287,-112.450627
681,Valdosta,Georgia,56457,22.30%,30.8327022,-83.2784851
682,Carson City,Nevada,55916,6.40%,39.1649125,-119.7666496
683,Lake Havasu City,Arizona,55865,31.70%,34.4838502,-114.3224495
684,Grand Forks,North Dakota,55839,13.30%,47.9078244,-97.0592028
685,Blue Springs,Missouri,55829,15.10%,39.017316,-94.282265
686,Southaven,Mississippi,55780,89.00%,34.9873822,-90.0034862
687,Tinley Park,Illinois,55773,13.20%,41.5733669,-87.7844944
688,Diamond Bar,California,55720,-1.10%,34.0286226,-117.8103367
689,New Brunswick,New Jersey,55676,15.20%,40.4862174,-74.4518173
690,Lenexa,Kansas,55625,37.70%,38.9697458,-94.7845837
691,Brookhaven,Georgia,55554,,33.8584368,-84.340203
692,Novato,California,55516,16.10%,38.1061979,-122.5681191
693,Tigard,Oregon,55514,29.60%,45.4307473,-122.771933
694,Highland,California,55417,23.50%,34.11213,-117.1807973
695,Fountain Valley,California,55357,0.50%,33.7038145,-117.9627349
696,Dearborn Heights,Michigan,55353,-5.10%,42.3369816,-83.2732627
697,Albany,Oregon,55338,34.70%,44.6365071,-123.1059324
698,Grapevine,Texas,55281,29.50%,32.9337381,-97.0788754
699,Apple Valley,Minnesota,55135,20.00%,44.7319094,-93.21772
700,Chicopee,Massachusetts,55126,0.70%,42.1487691,-72.6071119
701,Hempstead,New York,55113,3.60%,40.6399646,-73.6138556
702,Oak Lawn,Illinois,55022,-0.30%,41.7108662,-87.7581081
703,Cathedral City,California,55007,28.00%,33.82298655,-116.4668702
704,Bentonville,Arkansas,54909,170.30%,36.3728538,-94.2088172
705,Stonecrest,Georgia,54903,,33.6831296,-84.1358505
706,Kettering,Ohio,54855,-4.80%,39.6895036,-84.1688274
707,Colton,California,54824,14.10%,34.0739016,-117.3136547
708,Anderson,Indiana,54765,-8.10%,40.1053196,-85.6802541
709,West Haven,Connecticut,54620,4.20%,41.2706527,-72.9470471
710,Burlington,North Carolina,54606,18.80%,36.0956918,-79.4377991
711,Manhattan,Kansas,54604,19.40%,39.1836082,-96.5716694
712,St. Cloud,Florida,54579,148.40%,28.2498534,-81.2839038
713,Normal,Illinois,54469,19.30%,40.5092961,-88.9843937
714,Decatur,Alabama,54445,0.60%,34.6060203,-86.9838165
715,Berwyn,Illinois,54391,0.70%,41.8505874,-87.7936685
716,Port Arthur,Texas,54280,-5.80%,29.8988618,-93.9288723
717,Kingsport,Tennessee,54127,19.20%,36.550238,-82.5594293
718,Minnetonka,Minnesota,54064,5.70%,44.9405086,-93.4638936
719,Rosemead,California,54058,0.80%,34.0676169,-118.0879763
720,Paramount,California,53955,-2.50%,33.898917,-118.171005
721,Rocky Mount,North Carolina,53922,-8.30%,35.9423833,-77.7956949
722,Yucaipa,California,53921,30.10%,34.033625,-117.0430865
723,Watsonville,California,53856,15.70%,36.9092773,-121.7529071
724,Elyria,Ohio,53757,-4.10%,41.3673191,-82.1073583
725,Leesburg,Virginia,53727,87.00%,39.1154496,-77.5645446
726,Mount Prospect,Illinois,53719,-4.40%,42.0664167,-87.9372908
727,Pinellas Park,Florida,53637,13.70%,27.8599115,-82.70437834
728,Delano,California,53573,34.80%,35.7688425,-119.2470536
729,Bellevue,Nebraska,53544,20.20%,41.1434547,-95.9124686
730,West Sacramento,California,53519,66.90%,38.5804609,-121.530234
731,Apopka,Florida,53447,92.10%,28.6779683,-81.5115214
732,Palm Desert,California,53275,19.40%,33.74079965,-116.3693698
733,Milford,Connecticut,53195,4.90%,41.2222218,-73.0570603
734,Little Elm,Texas,53126,1076.90%,33.1626194,-96.9375051
735,Revere,Massachusetts,53073,12.00%,42.4084302,-71.0119948
736,Peabody,Massachusetts,53070,9.70%,42.5278731,-70.9286609
737,Wylie,Texas,53067,239.60%,33.0151201,-96.5388789
738,Harrisonburg,Virginia,53016,31.10%,38.4493315,-78.8688833
739,DeSoto,Texas,52988,40.00%,32.5897831,-96.8570183
740,Pensacola,Florida,52975,-5.50%,30.421309,-87.2169149
741,Olympia,Washington,52882,22.60%,47.0451022,-122.8950075
742,Edina,Minnesota,52857,11.50%,44.8897027,-93.3501222
743,Wheaton,Illinois,52745,-5.00%,41.8646959,-88.1101709
